family,genus,species,lme,fao,survey,herbivory,feedingtype,feeding.mode,dietroph,foodtroph,level.diet,tl,body.shape,body.shape.lateral,body.shape.cross,fin.shape,fin.shape.fishbase,AR,level.AR,egg.size,level.egg.size,spawning.type.fb,spawning.type,Linf,K,level.growth,Lmax,level.Lmax,tmax,level.longevity,tm,Lm,level.maturity,fecundity,level.fecundity,habitat
Mugilidae,Mugil,cephalus,5,31,NA,mainly_plants-detritus_(troph._2-2.19),variable,generalists,NA,2.48,spe,2.48,fusiform_-_normal,fusiform_-_normal,circular,forked,forked,2.27949512,spe,0.775000006,spe,open_water-substratum_egg_scatterers,open_water-substratum,48.75000048,0.276097102,spe-eco,100,spe-SL,16,spe,6,37.5,spe-eco,652139.5,spe-eco,benthopelagic
Mugilidae,Mugil,curema,6,21,NA,mainly_plants-detritus_(troph._2-2.19),grazing_on_aquatic_plants,herbivorous,2.01,2.42,spe,2.01,fusiform_-_normal,fusiform_-_normal,circular,forked,forked,1.909614801,spe,0.890000016,spe,open_water-substratum_egg_scatterers,open_water-substratum,43.41388988,0.318173715,spe-ocean,90,spe,11,gen,2.625,27.59999943,spe-ocean,422150.5,spe-eco,reef-associated
Mugilidae,Mugil,curema,6,31,NA,mainly_plants-detritus_(troph._2-2.19),grazing_on_aquatic_plants,herbivorous,2.01,2.42,spe,2.01,fusiform_-_normal,fusiform_-_normal,circular,forked,forked,1.909614801,spe,0.890000016,spe,open_water-substratum_egg_scatterers,open_water-substratum,43.48518626,0.25753722,spe-fao,90,spe,11,gen,3,27.59999943,spe-fao,422150.5,spe-eco,reef-associated
Mugilidae,Mugil,curema,5,31,NA,mainly_plants-detritus_(troph._2-2.19),grazing_on_aquatic_plants,herbivorous,2.01,2.42,spe,2.01,fusiform_-_normal,fusiform_-_normal,circular,forked,forked,1.909614801,spe,0.890000016,spe,open_water-substratum_egg_scatterers,open_water-substratum,43.35000038,0.158495929,spe-eco,90,spe,11,gen,3,27.59999943,spe-eco,422150.5,spe-eco,reef-associated
Mullidae,Mulloidichthys,martinicus,5,31,NA,mainly_animals_(troph._2.8_and_up),hunting_macrofauna_(predator),benthivorous,3.21,3.5,spe,3.21,fusiform_-_normal,fusiform_-_normal,NA,forked,forked,2.257112265,spe,0.870000005,fam,NA,open_water-substratum,35.30944443,0.323396685,gen-ocean,39.4,spe,7,fam,1.484285712,15.62857137,fam-ocean,20361.66667,gen,reef-associated
Mullidae,Mullus,auratus,5,31,NA,NA,NA,benthivorous,3.295,3.3875,genus,3.295,fusiform_-_normal,NA,NA,forked,NA,1.034028411,spe,0.870000005,gen,Open_water-substratum_egg_scatterers,open_water-substratum,27.86169064,0.276546301,gen-ocean,25,spe,6.538461538,gen-ocean,1.484285712,15.62857137,gen-ocean,20361.66667,gen,demersal
Mullidae,Mullus,auratus,6,31,NA,NA,NA,benthivorous,3.295,3.3875,genus,3.295,fusiform_-_normal,NA,NA,forked,NA,1.034028411,spe,0.870000005,gen,Open_water-substratum_egg_scatterers,open_water-substratum,27.86169064,0.276546301,gen-ocean,25,spe,6.538461538,gen-ocean,1.484285712,15.62857137,gen-ocean,20361.66667,gen,demersal
Mullidae,Mullus,auratus,7,21,NA,NA,NA,benthivorous,3.295,3.3875,genus,3.295,fusiform_-_normal,NA,NA,forked,NA,1.034028411,spe,0.870000005,gen,Open_water-substratum_egg_scatterers,open_water-substratum,27.86169064,0.276546301,gen-ocean,25,spe,6.538461538,gen-ocean,1.484285712,15.62857137,gen-ocean,20361.66667,gen,demersal
Mullidae,Mullus,barbatus,22,27,NA,NA,NA,benthivorous,3.295,3.3875,genus,3.295,fusiform_-_normal,NA,NA,forked,NA,1.587687182,gen,0.870000005,gen,NA,open_water-substratum,53.29999924,0.182999998,gen-eco,33.2,spe-SL,11,spe,1.484285712,15.62857137,gen-ocean,20361.66667,spe,not_pelag
Mullidae,Mullus,barbatus,24,27,NA,NA,NA,benthivorous,3.295,3.3875,genus,3.295,fusiform_-_normal,NA,NA,forked,NA,1.587687182,gen,0.870000005,gen,NA,open_water-substratum,53.29999924,0.182999998,gen-fao,33.2,spe-SL,11,spe,1.484285712,15.62857137,gen-ocean,20361.66667,spe,not_pelag
Mullidae,Mullus,barbatus,25,27,NA,NA,NA,benthivorous,3.295,3.3875,genus,3.295,fusiform_-_normal,NA,NA,forked,NA,1.587687182,gen,0.870000005,gen,NA,open_water-substratum,53.29999924,0.182999998,gen-fao,33.2,spe-SL,11,spe,1.484285712,15.62857137,gen-ocean,20361.66667,spe,not_pelag
Mullidae,Mullus,barbatus_barbatus,22,27,NA,mainly_animals_(troph._2.8_and_up),hunting_macrofauna_(predator),benthivorous,3.14,3.24,spe,3.14,fusiform_-_normal,NA,NA,forked,NA,1.967021227,spe,0.870000005,gen,NA,open_water-substratum,25.60601517,0.301581945,spe-ocean,33.2,spe-SL,11,spe,1.484285712,15.62857137,gen-ocean,20361.66667,spe,not_pelag
Mullidae,Mullus,barbatus_barbatus,24,27,NA,mainly_animals_(troph._2.8_and_up),hunting_macrofauna_(predator),benthivorous,3.14,3.24,spe,3.14,fusiform_-_normal,NA,NA,forked,NA,1.967021227,spe,0.870000005,gen,NA,open_water-substratum,25.60601517,0.301581945,spe-ocean,33.2,spe-SL,11,spe,1.484285712,15.62857137,gen-ocean,20361.66667,spe,not_pelag
Mullidae,Mullus,surmuletus,25,27,NA,mainly_animals_(troph._2.8_and_up),hunting_macrofauna_(predator),benthivorous,3.45,3.46,spe,3.45,fusiform_-_normal,fusiform_-_normal,NA,forked,forked,1.376352668,spe,0.870000005,spe,NA,open_water-substratum,53.29999924,0.182999998,spe-fao,40,spe-SL,11,spe,1.484285712,15.62857137,spe-ocean,20361.66667,gen,demersal
Mullidae,Mullus,surmuletus,22,27,NA,mainly_animals_(troph._2.8_and_up),hunting_macrofauna_(predator),benthivorous,3.45,3.46,spe,3.45,fusiform_-_normal,fusiform_-_normal,NA,forked,forked,1.376352668,spe,0.870000005,spe,NA,open_water-substratum,53.29999924,0.182999998,spe-eco,40,spe-SL,11,spe,1.484285712,15.62857137,spe-ocean,20361.66667,gen,demersal
Mullidae,Mullus,surmuletus,24,27,NA,mainly_animals_(troph._2.8_and_up),hunting_macrofauna_(predator),benthivorous,3.45,3.46,spe,3.45,fusiform_-_normal,fusiform_-_normal,NA,forked,forked,1.376352668,spe,0.870000005,spe,NA,open_water-substratum,53.29999924,0.182999998,spe-fao,40,spe-SL,11,spe,1.484285712,15.62857137,spe-ocean,20361.66667,gen,demersal
Mullidae,Mullus,surmuletus,23,27,NA,mainly_animals_(troph._2.8_and_up),hunting_macrofauna_(predator),benthivorous,3.45,3.46,spe,3.45,fusiform_-_normal,fusiform_-_normal,NA,forked,NA,1.376352668,spe,0.870000005,spe,NA,open_water-substratum,53.29999924,0.182999998,spe-fao,40,spe-SL,11,spe,1.484285712,15.62857137,spe-ocean,20361.66667,gen,demersal
Mullidae,Pseudupeneus,maculatus,6,31,NA,mainly_animals_(troph._2.8_and_up),hunting_macrofauna_(predator),benthivorous,3.65,3.37,spe,3.65,fusiform_-_normal,fusiform_-_normal,NA,forked,forked,2.20614934,spe,0.870000005,fam,NA,open_water-substratum,28.10000038,0.494216238,spe-fao,30,spe,7,fam,1.484285712,15.62857137,fam-ocean,20361.66667,fam,reef-associated
Mullidae,Pseudupeneus,maculatus,5,31,NA,mainly_animals_(troph._2.8_and_up),hunting_macrofauna_(predator),benthivorous,3.65,3.37,spe,3.65,fusiform_-_normal,fusiform_-_normal,NA,forked,forked,2.20614934,spe,0.870000005,fam,NA,open_water-substratum,28.10000038,0.494216238,spe-fao,30,spe,7,fam,1.484285712,15.62857137,fam-ocean,20361.66667,fam,reef-associated
Mullidae,Upeneus,parvus,6,31,NA,mainly_animals_(troph._2.8_and_up),hunting_macrofauna_(predator),generalists,3.93,4.05,spe,3.93,fusiform_-_normal,fusiform_-_normal,NA,forked,forked,2.037516117,spe,0.870000005,fam,Open_water-substratum_egg_scatterers,open_water-substratum,21.59763068,0.76857553,gen-ocean,30,spe,7,fam,1.484285712,15.62857137,fam-ocean,20361.66667,fam,demersal
Mullidae,Upeneus,parvus,7,21,NA,mainly_animals_(troph._2.8_and_up),hunting_macrofauna_(predator),generalists,3.93,4.05,spe,3.93,fusiform_-_normal,fusiform_-_normal,NA,forked,forked,2.037516117,spe,0.870000005,fam,Open_water-substratum_egg_scatterers,open_water-substratum,21.59763068,0.76857553,gen-ocean,30,spe,7,fam,1.484285712,15.62857137,fam-ocean,20361.66667,fam,demersal
Mullidae,Upeneus,parvus,6,21,NA,mainly_animals_(troph._2.8_and_up),hunting_macrofauna_(predator),generalists,3.93,4.05,spe,3.93,fusiform_-_normal,fusiform_-_normal,NA,forked,forked,2.037516117,spe,0.870000005,fam,Open_water-substratum_egg_scatterers,open_water-substratum,21.59763068,0.76857553,gen-ocean,30,spe,7,fam,1.484285712,15.62857137,fam-ocean,20361.66667,fam,demersal
Mullidae,Upeneus,parvus,5,31,NA,mainly_animals_(troph._2.8_and_up),hunting_macrofauna_(predator),generalists,3.93,4.05,spe,3.93,fusiform_-_normal,fusiform_-_normal,NA,forked,forked,2.037516117,spe,0.870000005,fam,Open_water-substratum_egg_scatterers,open_water-substratum,21.59763068,0.76857553,gen-ocean,30,spe,7,fam,1.484285712,15.62857137,fam-ocean,20361.66667,fam,demersal
Muraenidae,Gymnothorax,funebris,5,31,NA,mainly_animals_(troph._2.8_and_up),hunting_macrofauna_(predator),generalists,NA,4.01,spe,4.01,eel-like,eel-like,NA,pointed,NA,NA,fam,3,fam,open_water-substratum_egg_scatterers,open_water-substratum,170,0.078000002,fam-fao,250,spe,30,gen-ocean,6.200000048,65.44999886,fam-fao,130000,gen-ocean,reef-associated
Muraenidae,Gymnothorax,kolpos,5,31,NA,NA,NA,generalists,4.013333333,4.111875,genus,4.013333333,eel-like,NA,NA,pointed,NA,NA,fam,3,fam,NA,open_water-substratum,170,0.078000002,fam-fao,91,spe,30,gen-ocean,6.200000048,65.44999886,fam-fao,130000,gen-ocean,demersal
Muraenidae,Gymnothorax,moringa,5,31,NA,mainly_animals_(troph._2.8_and_up),hunting_macrofauna_(predator),generalists,4.5,4.5,spe,4.5,eel-like,eel-like,NA,pointed,NA,NA,fam,3,fam,open_water-substratum_egg_scatterers,open_water-substratum,170,0.078000002,fam-fao,300,spe,30,gen-ocean,6.200000048,65.44999886,fam-fao,130000,gen-ocean,reef-associated
Muraenidae,Gymnothorax,moringa,6,31,NA,mainly_animals_(troph._2.8_and_up),hunting_macrofauna_(predator),generalists,4.5,4.5,spe,4.5,eel-like,eel-like,NA,pointed,NA,NA,fam,3,fam,open_water-substratum_egg_scatterers,open_water-substratum,170,0.078000002,fam-fao,300,spe,30,gen-ocean,6.200000048,65.44999886,fam-fao,130000,gen-ocean,reef-associated
Muraenidae,Gymnothorax,nigromarginatus,6,31,NA,NA,NA,generalists,4.013333333,4.111875,genus,4.013333333,eel-like,NA,NA,pointed,NA,NA,fam,3,fam,Open_water-substratum_egg_scatterers,open_water-substratum,170,0.078000002,fam-fao,99,spe,30,gen-ocean,6.200000048,65.44999886,fam-fao,130000,gen-ocean,reef-associated
Muraenidae,Gymnothorax,ocellatus,5,31,NA,mainly_animals_(troph._2.8_and_up),hunting_macrofauna_(predator),generalists,NA,4.08,spe,4.08,eel-like,eel-like,NA,pointed,NA,NA,fam,3,fam,open_water-substratum_egg_scatterers,open_water-substratum,170,0.078000002,fam-fao,90,spe,30,gen-ocean,6.200000048,65.44999886,fam-fao,130000,gen-ocean,reef-associated
Muraenidae,Gymnothorax,saxicola,6,31,NA,NA,NA,generalists,4.013333333,4.111875,genus,4.013333333,eel-like,NA,NA,pointed,NA,NA,fam,3,fam,NA,open_water-substratum,170,0.078000002,fam-fao,60,spe,30,gen-ocean,6.200000048,65.44999886,fam-fao,130000,gen-ocean,demersal
Muraenidae,Gymnothorax,saxicola,5,31,NA,NA,NA,generalists,4.013333333,4.111875,genus,4.013333333,eel-like,NA,NA,pointed,NA,NA,fam,3,fam,NA,open_water-substratum,170,0.078000002,fam-fao,60,spe,30,gen-ocean,6.200000048,65.44999886,fam-fao,130000,gen-ocean,demersal
Muraenidae,Gymnothorax,vicinus,5,31,NA,mainly_animals_(troph._2.8_and_up),hunting_macrofauna_(predator),generalists,4.26,4.26,spe,4.26,eel-like,eel-like,NA,pointed,NA,NA,fam,3,fam,NA,open_water-substratum,170,0.078000002,fam-fao,122,spe,30,gen-ocean,6.200000048,65.44999886,fam-fao,130000,gen-ocean,reef-associated
Muraenidae,Muraena,retifera,5,31,NA,NA,NA,generalists,NA,3.9,genus,3.9,eel-like,NA,NA,pointed,NA,NA,fam,3,fam,NA,open_water-substratum,170,0.078000002,gen-fao,60,spe,22.66666603,gen-ocean,6.200000048,65.44999886,gen-fao,130000,fam-ocean,demersal
Myctophidae,Benthosema,glaciale,8,21,NA,mainly_animals_(troph._2.8_and_up),selective_plankton_feeding,planktivorous,NA,2.99,spe,2.99,fusiform_-_normal,fusiform_-_normal,NA,forked,forked,0.94546783,spe,0.5,fam,open_water-substratum_egg_scatterers,open_water-substratum,8.5,0.360000014,spe-fao,10.3,spe-SL,8,spe,0.400000006,2.299999952,gen-ocean,700,spe,pelagic-oceanic
Myctophidae,Benthosema,glaciale,25,27,NA,mainly_animals_(troph._2.8_and_up),selective_plankton_feeding,planktivorous,NA,2.99,spe,2.99,fusiform_-_normal,fusiform_-_normal,NA,forked,forked,0.94546783,spe,0.5,fam,open_water-substratum_egg_scatterers,open_water-substratum,8.133333524,0.302289314,spe-fao,10.3,spe-SL,8,spe,0.400000006,2.299999952,gen-ocean,700,spe,pelagic-oceanic
Myctophidae,Benthosema,glaciale,7,21,NA,mainly_animals_(troph._2.8_and_up),selective_plankton_feeding,planktivorous,NA,2.99,spe,2.99,fusiform_-_normal,fusiform_-_normal,NA,forked,forked,0.94546783,spe,0.5,fam,open_water-substratum_egg_scatterers,open_water-substratum,8.5,0.360000014,spe-fao,10.3,spe-SL,8,spe,0.400000006,2.299999952,gen-ocean,700,spe,pelagic-oceanic
Myctophidae,Ceratoscopelus,maderensis,7,21,NA,mainly_animals_(troph._2.8_and_up),selective_plankton_feeding,planktivorous,NA,3.05,spe,3.05,fusiform_-_normal,NA,NA,forked,NA,0.864816606,spe,0.5,fam,NA,open_water-substratum,8.5,0.360000014,fam-fao,8.1,spe-SL,5,fam,0.533333331,3.933333317,fam-ocean,3380,fam,bathypelagic
Myctophidae,Ceratoscopelus,maderensis,25,27,NA,mainly_animals_(troph._2.8_and_up),selective_plankton_feeding,planktivorous,NA,3.05,spe,3.05,fusiform_-_normal,NA,NA,forked,NA,0.864816606,spe,0.5,fam,NA,open_water-substratum,9.075000048,0.384722574,fam-fao,8.1,spe-SL,5,fam,0.533333331,3.933333317,fam-ocean,3380,fam,bathypelagic
Myctophidae,Ceratoscopelus,maderensis,8,21,NA,mainly_animals_(troph._2.8_and_up),selective_plankton_feeding,planktivorous,NA,3.05,spe,3.05,fusiform_-_normal,NA,NA,forked,NA,0.864816606,spe,0.5,fam,NA,open_water-substratum,8.5,0.360000014,fam-fao,8.1,spe-SL,5,fam,0.533333331,3.933333317,fam-ocean,3380,fam,bathypelagic
Myctophidae,Ceratoscopelus,maderensis,9,21,NA,mainly_animals_(troph._2.8_and_up),selective_plankton_feeding,planktivorous,NA,3.05,spe,3.05,fusiform_-_normal,NA,NA,forked,NA,0.864816606,spe,0.5,fam,NA,open_water-substratum,8.5,0.360000014,fam-eco,8.1,spe-SL,5,fam,0.533333331,3.933333317,fam-ocean,3380,fam,bathypelagic
Myctophidae,Ceratoscopelus,maderensis,24,27,NA,mainly_animals_(troph._2.8_and_up),selective_plankton_feeding,planktivorous,NA,3.05,spe,3.05,NA,NA,NA,NA,NA,0.864816606,spe,0.5,fam,NA,open_water-substratum,9.075000048,0.384722574,fam-fao,8.1,spe-SL,5,fam,0.533333331,3.933333317,fam-ocean,3380,fam,bathypelagic
Myctophidae,Diaphus,dumerilii,8,21,NA,NA,NA,planktivorous,NA,3,spe,3,fusiform_-_normal,fusiform_-_normal,NA,forked,NA,0.5252648,spe,0.5,fam,NA,open_water-substratum,8.5,0.360000014,fam-fao,8.7,spe-SL,1.200000048,spe-fao,0.699999988,5.199999809,spe-ocean,5000,gen,pelagic-oceanic
Myctophidae,Diaphus,dumerilii,7,21,NA,NA,NA,planktivorous,NA,3,spe,3,fusiform_-_normal,fusiform_-_normal,NA,forked,NA,0.5252648,spe,0.5,fam,NA,open_water-substratum,8.5,0.360000014,fam-fao,8.7,spe-SL,1.200000048,spe-eco,0.699999988,5.199999809,spe-ocean,5000,gen,pelagic-oceanic
Myctophidae,Diaphus,theta,65,67,NA,mainly_animals_(troph._2.8_and_up),hunting_macrofauna_(predator),planktivorous,3.19,3.13,spe,3.19,fusiform_-_normal,fusiform_-_normal,NA,forked,forked,1.073978044,gen,0.5,fam,NA,open_water-substratum,13.9000001,0.323645336,fam-fao,11.4,spe,1.200000048,gen-fao,0.699999988,5.199999809,gen-ocean,5000,gen,bathypelagic
Myctophidae,Diaphus,theta,3,77,NA,mainly_animals_(troph._2.8_and_up),hunting_macrofauna_(predator),planktivorous,3.19,3.13,spe,3.19,fusiform_-_normal,fusiform_-_normal,NA,forked,forked,1.073978044,gen,0.5,fam,NA,open_water-substratum,13.9000001,0.323645336,fam-eco,11.4,spe,1.200000048,gen-eco,0.699999988,5.199999809,gen-ocean,5000,gen,bathypelagic
Myctophidae,Diaphus,theta,65,61,NA,mainly_animals_(troph._2.8_and_up),hunting_macrofauna_(predator),planktivorous,3.19,3.13,spe,3.19,fusiform_-_normal,fusiform_-_normal,NA,forked,forked,1.073978044,gen,0.5,fam,NA,open_water-substratum,10,0.419999987,fam-fao,11.4,spe,1.200000048,gen-fao,0.699999988,5.199999809,gen-ocean,5000,gen,bathypelagic
Myctophidae,Diaphus,theta,1,67,NA,mainly_animals_(troph._2.8_and_up),hunting_macrofauna_(predator),planktivorous,3.19,3.13,spe,3.19,fusiform_-_normal,fusiform_-_normal,NA,forked,forked,1.073978044,gen,0.5,fam,NA,open_water-substratum,13.9000001,0.323645336,fam-fao,11.4,spe,1.200000048,gen-fao,0.699999988,5.199999809,gen-ocean,5000,gen,bathypelagic
Myctophidae,Diaphus,theta,2,67,NA,mainly_animals_(troph._2.8_and_up),hunting_macrofauna_(predator),planktivorous,3.19,3.13,spe,3.19,fusiform_-_normal,fusiform_-_normal,NA,forked,forked,1.073978044,gen,0.5,fam,NA,open_water-substratum,13.9000001,0.323645336,fam-fao,11.4,spe,1.200000048,gen-eco,0.699999988,5.199999809,gen-ocean,5000,gen,bathypelagic
Myctophidae,Diaphus,theta,1,61,NA,mainly_animals_(troph._2.8_and_up),hunting_macrofauna_(predator),planktivorous,3.19,3.13,spe,3.19,fusiform_-_normal,fusiform_-_normal,NA,forked,forked,1.073978044,gen,0.5,fam,NA,open_water-substratum,10,0.419999987,fam-fao,11.4,spe,2.5,gen-fao,0.699999988,5.199999809,gen-ocean,5000,gen,bathypelagic
Myctophidae,Diaphus,theta,3,67,NA,mainly_animals_(troph._2.8_and_up),hunting_macrofauna_(predator),planktivorous,3.19,3.13,spe,3.19,fusiform_-_normal,fusiform_-_normal,NA,forked,forked,1.073978044,gen,0.5,fam,NA,open_water-substratum,13.9000001,0.323645336,fam-eco,11.4,spe,2.5,gen-fao,0.699999988,5.199999809,gen-ocean,5000,gen,bathypelagic
Myctophidae,Hygophum,hygomii,7,21,NA,NA,NA,planktivorous,NA,3,spe,3,fusiform_-_normal,fusiform_-_normal,NA,forked,NA,1.201116204,spe,0.57,gen,NA,open_water-substratum,8.5,0.360000014,fam-fao,6.8,spe-SL,5,fam,0.533333331,5.8,spe,3380,fam,bathypelagic
Myctophidae,Hygophum,hygomii,8,21,NA,NA,NA,planktivorous,NA,3,spe,3,fusiform_-_normal,fusiform_-_normal,NA,forked,NA,1.201116204,spe,0.57,gen,NA,open_water-substratum,8.5,0.360000014,fam-fao,6.8,spe-SL,5,fam,0.533333331,5.8,spe,3380,fam,bathypelagic
Myctophidae,Hygophum,reinhardtii,65,61,NA,mainly_animals_(troph._2.8_and_up),selective_plankton_feeding,planktivorous,NA,3.21,spe,3.21,elongated,elongated,NA,forked,forked,0.790415704,spe,0.57,gen,NA,open_water-substratum,10,0.419999987,fam-fao,6,spe-SL,5,fam,0.533333331,4.6,spe,3380,fam,bathypelagic
Myctophidae,Hygophum,taaningi,7,21,NA,mainly_animals_(troph._2.8_and_up),selective_plankton_feeding,planktivorous,3.15,3,spe,3.15,fusiform_-_normal,NA,NA,forked,NA,0.703483939,spe,0.57,gen,NA,open_water-substratum,8.5,0.360000014,fam-fao,6.1,spe-SL,5,fam,0.533333331,4.6,spe,3380,fam,bathypelagic
Myctophidae,Lampanyctus,crocodilus,25,27,NA,mainly_animals_(troph._2.8_and_up),selective_plankton_feeding,planktivorous,NA,3.22,spe,3.22,fusiform_-_normal,elongated,compressed,forked,forked,1.553089023,spe,0.5,fam,open_water-substratum_egg_scatterers,open_water-substratum,9.075000048,0.384722574,fam-fao,30,spe-SL,6,gen,2.5,3.933333317,fam-ocean,7020,gen,bathypelagic
Myctophidae,Lampanyctus,crocodilus,24,27,NA,mainly_animals_(troph._2.8_and_up),selective_plankton_feeding,planktivorous,NA,3.22,spe,3.22,fusiform_-_normal,elongated,compressed,forked,NA,1.553089023,spe,0.5,fam,open_water-substratum_egg_scatterers,open_water-substratum,9.075000048,0.384722574,fam-fao,30,spe-SL,6,gen,0.533333331,3.933333317,fam-ocean,7020,gen,bathypelagic
Myctophidae,Lampanyctus,jordani,1,67,NA,NA,NA,planktivorous,3.25,3.23,genus,3.25,fusiform_-_normal,NA,NA,forked,NA,1.497836351,spe,0.5,fam,NA,open_water-substratum,13.9000001,0.323645336,fam-fao,14,spe-SL,6,gen,2.5,3.933333317,fam-ocean,7020,gen,bathypelagic
Myctophidae,Lampanyctus,jordani,1,61,NA,NA,NA,planktivorous,3.25,3.23,genus,3.25,fusiform_-_normal,NA,NA,forked,NA,1.497836351,spe,0.5,fam,NA,open_water-substratum,10,0.419999987,fam-fao,14,spe-SL,6,gen,2.5,3.933333317,fam-ocean,7020,gen,bathypelagic
Myctophidae,Lampanyctus,jordani,53,61,NA,NA,NA,planktivorous,3.25,3.23,genus,3.25,fusiform_-_normal,NA,NA,forked,NA,1.497836351,spe,0.5,fam,NA,open_water-substratum,10,0.419999987,fam-fao,14,spe-SL,6,gen,2.5,3.933333317,fam-ocean,7020,gen,bathypelagic
Myctophidae,Lampanyctus,jordani,65,61,NA,NA,NA,planktivorous,3.25,3.23,genus,3.25,fusiform_-_normal,NA,NA,forked,NA,1.497836351,spe,0.5,fam,NA,open_water-substratum,10,0.419999987,fam-fao,14,spe-SL,6,gen,2.5,3.933333317,fam-ocean,7020,gen,bathypelagic
Myctophidae,Lampanyctus,jordani,2,67,NA,NA,NA,planktivorous,3.25,3.23,genus,3.25,fusiform_-_normal,NA,NA,forked,NA,1.497836351,spe,0.5,fam,NA,open_water-substratum,13.9000001,0.323645336,fam-fao,14,spe-SL,6,gen,2.5,3.933333317,fam-ocean,7020,gen,bathypelagic
Myctophidae,Lampanyctus,jordani,65,67,NA,NA,NA,planktivorous,3.25,3.23,genus,3.25,fusiform_-_normal,NA,NA,forked,NA,1.497836351,spe,0.5,fam,NA,open_water-substratum,13.9000001,0.323645336,fam-fao,14,spe-SL,6,gen,2.5,3.933333317,fam-ocean,7020,gen,bathypelagic
Myctophidae,Lampanyctus,macdonaldi,8,21,NA,mainly_animals_(troph._2.8_and_up),hunting_macrofauna_(predator),planktivorous,NA,3.1,spe,3.1,fusiform_-_normal,elongated,NA,forked,NA,0.791208804,spe,0.5,spe,NA,open_water-substratum,8.5,0.360000014,fam-fao,20,spe,6,spe,2.5,3.933333317,fam-ocean,7020,spe,bathypelagic
Myctophidae,Lampanyctus,pusillus,8,21,NA,mainly_animals_(troph._2.8_and_up),NA,planktivorous,NA,3.4,spe,3.4,fusiform_-_normal,elongated,NA,forked,forked,0.762171149,spe,0.5,fam,NA,open_water-substratum,8.5,0.360000014,fam-fao,4.3,spe-SL,6,gen,2.5,3.6,spe,7020,gen,bathypelagic
Myctophidae,Myctophum,punctatum,8,21,NA,mainly_animals_(troph._2.8_and_up),selective_plankton_feeding,planktivorous,NA,3.390000105,spe,3.390000105,fusiform_-_normal,elongated,NA,forked,NA,2.694912195,spe,0.5,fam,NA,open_water-substratum,9.75,0.229113984,spe-ocean,11,spe-SL,5,fam,0.533333331,3.933333317,fam-ocean,800,spe,bathypelagic
Myctophidae,Myctophum,punctatum,7,21,NA,mainly_animals_(troph._2.8_and_up),selective_plankton_feeding,planktivorous,NA,3.390000105,spe,3.390000105,fusiform_-_normal,elongated,NA,forked,NA,2.694912195,spe,0.5,fam,NA,open_water-substratum,9.75,0.229113984,spe-ocean,11,spe-SL,5,fam,0.533333331,3.933333317,fam-ocean,800,spe,bathypelagic
