#YY,MM,DD,hh,mm,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2020,1,2,20,50,201,6.5,7.9,99,99,99,999,1014.9,10.2,10.3,5.1,99,99
2020,1,2,21,0,207,6.9,8.9,99,99,99,999,1014.8,10.4,10.3,5.6,99,99
2020,1,2,21,10,221,8.1,10,99,99,99,999,1014.9,10.6,10.3,5.7,99,99
2020,1,2,21,20,223,7.3,9,99,99,99,999,1014.8,10.7,10.3,6,99,99
2020,1,2,21,30,219,7.7,9.4,99,99,99,999,1014.7,10.7,10.3,6,99,99
2020,1,2,21,40,219,7.5,9.6,0.74,3.7,3.68,236,1014.5,10.7,10.3,6.1,99,99
2020,1,2,21,50,217,7.3,8.5,99,99,99,999,1014.4,10.7,10.3,6.2,99,99
2020,1,2,22,0,215,7.6,9,99,99,99,999,1014.3,10.7,10.3,6.3,99,99
2020,1,2,22,10,217,7.6,9.3,99,99,99,999,1014.7,10.7,10.3,6.4,99,99
2020,1,2,22,20,218,8.6,10.8,99,99,99,999,1014.7,10.7,10.3,6.1,99,99
2020,1,2,22,30,222,8.6,10.4,99,99,99,999,1014.7,10.8,10.3,6.2,99,99
2020,1,2,22,40,221,8.6,10.2,0.86,3.7,3.72,223,1015,10.8,10.3,6.4,99,99
2020,1,2,22,50,222,8.9,11,99,99,99,999,1014.9,10.9,10.3,6.5,99,99
2020,1,2,23,0,221,9.6,11.4,99,99,99,999,1015,11,10.3,6.6,99,99
2020,1,2,23,10,221,9,10.8,99,99,99,999,1015,11,10.3,6.7,99,99
2020,1,2,23,20,222,9.4,12,99,99,99,999,1014.7,11,10.3,6.6,99,99
2020,1,2,23,30,221,9.3,11.5,99,99,99,999,1014.8,11.1,10.3,6.6,99,99
2020,1,2,23,40,222,9.9,12.3,1.15,4.35,4.08,230,1014.5,11.1,10.3,6.4,99,99
2020,1,2,23,50,223,9,11,99,99,99,999,1014.6,11.1,10.3,6.6,99,99
2020,1,3,0,0,225,9,10.8,99,99,99,999,1014.4,11.1,10.4,6.6,99,99
2020,1,3,0,10,225,8.8,11,99,99,99,999,1014.4,11.2,10.4,6.8,99,99
2020,1,3,0,20,224,9.1,11.1,99,99,99,999,1014.1,11.2,10.4,6.8,99,99
2020,1,3,0,30,224,9.3,11.3,99,99,99,999,1013.8,11.2,10.4,6.8,99,99
2020,1,3,0,40,226,8.5,11.1,1.31,5,4.36,220,1014,11.2,10.4,6.9,99,99
2020,1,3,0,50,226,8.2,10.4,99,99,99,999,1014.1,11.2,10.4,7,99,99
2020,1,3,1,0,226,8.2,10.5,99,99,99,999,1014.1,11.2,10.4,7,99,99
2020,1,3,1,10,226,8.1,10.1,99,99,99,999,1014,11.3,10.4,7.2,99,99
2020,1,3,1,20,230,9.4,13.2,99,99,99,999,1014,11.3,10.4,6.8,99,99
2020,1,3,1,30,229,8.7,11.3,99,99,99,999,1014,11.4,10.4,6.8,99,99
2020,1,3,1,40,231,9.2,11.1,1.48,5.56,4.63,214,1014.1,11.4,10.4,6.6,99,99
2020,1,3,1,50,231,8.3,10.7,99,99,99,999,1014.3,11.5,10.4,6.9,99,99
2020,1,3,2,0,232,8,11,99,99,99,999,1014.3,11.4,10.4,7,99,99
2020,1,3,2,10,232,8.2,10.3,99,99,99,999,1014.5,11.4,10.4,7,99,99
2020,1,3,2,20,234,9.2,11.3,99,99,99,999,1014.6,11.5,10.4,6.9,99,99
2020,1,3,2,30,234,9.2,12.2,99,99,99,999,1014.5,11.6,10.4,7,99,99
2020,1,3,2,40,233,9.2,11.6,1.64,5.88,4.8,213,1014.4,11.5,10.4,7,99,99
2020,1,3,2,50,232,9.4,12.1,99,99,99,999,1014.1,11.6,10.4,7,99,99
2020,1,3,3,0,228,9.4,11.4,99,99,99,999,1013.6,11.6,10.4,6.9,99,99
2020,1,3,3,10,223,8.9,10.6,99,99,99,999,1012.9,11.5,10.4,7,99,99
2020,1,3,3,20,220,8.9,11,99,99,99,999,1013,11.5,10.4,6.9,99,99
2020,1,3,3,30,224,8.1,10.1,99,99,99,999,1013.5,11.5,10.4,7.1,99,99
2020,1,3,3,40,226,7.8,10.2,1.68,6.25,4.92,223,1013.4,11.6,10.4,7.2,99,99
2020,1,3,3,50,225,7.2,9.7,99,99,99,999,1013.2,11.6,10.4,7.2,99,99
2020,1,3,4,0,222,6.9,8.9,99,99,99,999,1013.2,11.6,10.4,7.2,99,99
2020,1,3,4,10,225,7.2,9.2,99,99,99,999,1013.2,11.6,10.4,7.3,99,99
2020,1,3,4,20,224,8.1,9.7,99,99,99,999,1012.7,11.6,10.4,7.3,99,99
2020,1,3,4,30,221,7.7,9.5,99,99,99,999,1012.3,11.6,10.4,7.3,99,99
2020,1,3,4,40,222,7.5,9.2,1.56,6.67,4.94,217,1012,11.6,10.4,7.5,99,99
2020,1,3,4,50,226,7.4,9,99,99,99,999,1012.8,11.6,10.4,7.6,99,99
2020,1,3,5,0,229,6.4,8.3,99,99,99,999,1012.5,11.6,10.4,7.7,99,99
2020,1,3,5,10,228,7.3,8.9,99,99,99,999,1012.8,11.6,10.4,7.6,99,99
2020,1,3,5,20,230,7.6,9.1,99,99,99,999,1012.6,11.7,10.4,7.7,99,99
2020,1,3,5,30,227,7.4,9.1,99,99,99,999,1012.4,11.7,10.4,7.7,99,99
2020,1,3,5,40,227,8.6,10.9,1.52,6.67,4.89,218,1012.5,11.8,10.4,7.6,99,99
2020,1,3,5,50,230,9,10.9,99,99,99,999,1012.6,11.8,10.4,7.6,99,99
2020,1,3,6,0,231,8.8,10.8,99,99,99,999,1012.1,11.8,10.4,7.6,99,99
2020,1,3,6,10,228,8.6,11,99,99,99,999,1012.1,11.8,10.5,7.6,99,99
2020,1,3,6,20,230,8.7,10.8,99,99,99,999,1011.6,11.8,10.5,7.5,99,99
2020,1,3,6,30,231,8,10.1,99,99,99,999,1012,11.8,10.5,7.4,99,99
2020,1,3,6,40,233,8.5,11.2,1.45,6.67,4.89,207,1012.1,11.8,10.5,7.2,99,99
2020,1,3,6,50,232,8.8,11.6,99,99,99,999,1012.2,11.8,10.5,6.9,99,99
2020,1,3,7,0,232,8.2,10.3,99,99,99,999,1012.1,11.7,10.5,7,99,99
2020,1,3,7,10,229,8.6,10.6,99,99,99,999,1012,11.7,10.5,6.8,99,99
2020,1,3,7,20,231,9.1,10.8,99,99,99,999,1012,11.7,10.5,6.8,99,99
2020,1,3,7,30,233,8.9,11,99,99,99,999,1012,11.7,10.5,6.9,99,99
2020,1,3,7,40,233,9.4,11.8,1.5,5.88,4.78,216,1011.9,11.7,10.6,6.9,99,99
2020,1,3,7,50,235,9.5,11.3,99,99,99,999,1011.8,11.7,10.7,6.9,99,99
2020,1,3,8,0,234,10,12.7,99,99,99,999,1011.5,11.7,10.8,6.8,99,99
2020,1,3,8,10,235,9.7,11.8,99,99,99,999,1011.4,11.7,10.8,6.9,99,99
2020,1,3,8,20,235,9.3,11.5,99,99,99,999,1011.6,11.6,10.8,7.1,99,99
2020,1,3,8,30,236,9.8,12.3,99,99,99,999,1011.5,11.6,10.9,7.1,99,99
2020,1,3,8,40,237,9.5,11.6,1.68,6.67,4.82,209,1011.6,11.5,10.9,6.9,99,99
2020,1,3,8,50,236,9.3,11.6,99,99,99,999,1011.4,11.5,11,7.1,99,99
2020,1,3,9,0,236,8.7,10.4,99,99,99,999,1011.3,11.4,11,7.2,99,99
2020,1,3,9,10,237,8.3,10.4,99,99,99,999,1011.4,11.4,11,7.3,99,99
2020,1,3,9,20,237,9.2,11.8,99,99,99,999,1011.7,11.4,11.1,7.2,99,99
2020,1,3,9,30,239,10,12.1,99,99,99,999,1012.2,11.3,11.1,7.2,99,99
2020,1,3,9,40,239,9.7,13.5,1.56,6.67,4.8,207,1012.3,11.2,11.1,7.3,99,99
2020,1,3,9,50,236,9.8,12.5,99,99,99,999,1012.5,11,11.1,7.2,99,99
2020,1,3,10,0,236,9.9,13.2,99,99,99,999,1012.5,11,11.1,7.3,99,99
2020,1,3,10,10,238,10,12.4,99,99,99,999,1012.7,10.8,11.1,7,99,99
2020,1,3,10,20,238,10,11.8,99,99,99,999,1012.5,10.7,11.1,7.2,99,99
2020,1,3,10,30,243,9.5,12.4,99,99,99,999,1012.5,10.4,11.1,7.3,99,99
2020,1,3,10,40,247,8.7,10.7,1.7,7.14,4.79,202,1012.3,10.2,11.1,7.6,99,99
2020,1,3,10,50,250,7.6,9.4,99,99,99,999,1012.3,10,11.1,7.7,99,99
2020,1,3,11,0,249,7.3,9.1,99,99,99,999,1012.5,10,11.1,7.9,99,99
2020,1,3,11,10,252,7.2,9.1,99,99,99,999,1012.5,9.9,11.1,8,99,99
2020,1,3,11,20,252,7.7,9.1,99,99,99,999,1012.6,9.9,11.1,8.2,99,99
2020,1,3,11,30,245,7.7,9.3,99,99,99,999,1012.7,9.9,11.1,8.3,99,99
2020,1,3,11,40,247,8.2,10.6,1.48,7.69,4.7,185,1012.8,10,11.1,8.5,99,99
2020,1,3,11,50,251,8.4,10,99,99,99,999,1012.9,10,11.1,8.6,99,99
2020,1,3,12,0,246,9.1,11.1,99,99,99,999,1013,10,11.1,8.5,99,99
2020,1,3,12,10,244,8.1,10.5,99,99,99,999,1012.8,10,11.1,8.5,99,99
2020,1,3,12,20,244,8,10.9,99,99,99,999,1012.6,10,11.1,8.6,99,99
2020,1,3,12,30,239,8.7,10.8,99,99,99,999,1012.3,9.9,11.1,8.5,99,99
2020,1,3,12,40,241,7.6,10.2,1.74,7.14,5.05,200,1012.3,10.1,11.1,8.7,99,99
2020,1,3,12,50,240,8.4,11,99,99,99,999,1012.2,9.9,11.1,8.5,99,99
2020,1,3,13,0,237,8.7,10.7,99,99,99,999,1012.3,10,11.1,8.6,99,99
2020,1,3,13,10,239,8.2,10.2,99,99,99,999,1012.5,10,11.1,8.6,99,99
2020,1,3,13,20,238,6.9,8.6,99,99,99,999,1012.1,10,11.1,8.7,99,99
2020,1,3,13,30,240,7.1,9.5,99,99,99,999,1012.3,9.9,11.1,8.6,99,99
2020,1,3,13,40,238,6.3,7.7,1.81,6.67,5.2,215,1012,9.9,11.1,8.6,99,99
2020,1,3,13,50,237,6.8,8.8,99,99,99,999,1011.9,10,11.1,8.8,99,99
2020,1,3,14,0,239,7.7,10.2,99,99,99,999,1012.1,10,11.1,8.7,99,99
2020,1,3,14,10,238,8,9.8,99,99,99,999,1012.4,10.1,10.8,8.8,99,99
2020,1,3,14,20,242,7.7,9.7,99,99,99,999,1012.3,10.1,10.8,8.8,99,99
2020,1,3,14,30,238,7.3,9.7,99,99,99,999,1012.3,10.2,10.8,8.9,99,99
2020,1,3,14,40,236,7.4,9.3,2.01,7.69,5.61,211,1012.2,10.3,10.8,9.1,99,99
2020,1,3,14,50,234,7.1,8.7,99,99,99,999,1012.1,10.3,10.7,9.2,99,99
2020,1,3,15,0,231,7.5,9.1,99,99,99,999,1011.8,10.4,10.7,9.3,99,99
2020,1,3,15,10,230,7.5,9.2,99,99,99,999,1011.6,10.5,10.7,9.5,99,99
2020,1,3,15,20,231,7.6,9.9,99,99,99,999,1011.6,10.6,10.7,9.6,99,99
2020,1,3,15,30,232,7.7,10.1,99,99,99,999,1011.6,10.6,10.7,9.6,99,99
2020,1,3,15,40,234,7.4,9.4,1.89,7.69,5.73,217,1011.7,10.6,10.7,9.7,99,99
2020,1,3,15,50,233,8.1,10,99,99,99,999,1011.4,10.6,10.7,9.7,99,99
2020,1,3,16,0,235,7.6,9.4,99,99,99,999,1011.2,10.6,10.7,9.7,99,99
2020,1,3,16,10,235,7.9,10,99,99,99,999,1010.7,10.6,10.7,9.7,99,99
2020,1,3,16,20,230,7.8,9.4,99,99,99,999,1010.1,10.6,10.7,9.7,99,99
2020,1,3,16,30,234,7.7,9.6,99,99,99,999,1010.1,10.7,10.7,9.8,99,99
2020,1,3,16,40,230,7.7,9.5,2.05,7.69,5.92,211,1009.3,10.7,10.7,9.8,99,99
2020,1,3,16,50,229,8.1,9.8,99,99,99,999,1009.5,10.7,10.6,9.8,99,99
2020,1,3,17,0,237,8.4,10.6,99,99,99,999,1009.6,10.8,10.6,9.9,99,99
2020,1,3,17,10,235,8.7,10.6,99,99,99,999,1009.2,10.8,10.6,9.8,99,99
2020,1,3,17,20,240,9.1,11,99,99,99,999,1009.4,10.8,10.6,9.8,99,99
2020,1,3,17,30,243,9.6,11.7,99,99,99,999,1009.6,10.8,10.6,9.7,99,99
2020,1,3,17,40,251,8.5,10.3,2.11,7.69,5.71,211,1009.4,10.9,10.6,9.7,99,99
2020,1,3,17,50,251,8.8,12.5,99,99,99,999,1008.8,10.9,10.6,9.6,99,99
2020,1,3,18,0,255,9.8,12.1,99,99,99,999,1009.2,10.8,10.6,9.3,99,99
2020,1,3,18,10,255,9.3,12.2,99,99,99,999,1008.6,10.8,10.6,9.2,99,99
2020,1,3,18,20,257,9.3,11.5,99,99,99,999,1009,10.7,10.6,9,99,99
2020,1,3,18,30,259,9.6,11.8,99,99,99,999,1008.6,10.6,10.6,8.8,99,99
2020,1,3,18,40,260,9,10.6,2,8.33,5.55,205,1008.5,10.6,10.6,8.8,99,99
2020,1,3,18,50,257,9,10.7,99,99,99,999,1008.5,10.5,10.6,8.7,99,99
2020,1,3,19,0,259,9.1,11.3,99,99,99,999,1009,10.5,10.6,8.7,99,99
2020,1,3,19,10,262,9,11.3,99,99,99,999,1009.3,10.5,10.6,8.7,99,99
2020,1,3,19,20,267,9.8,11.6,99,99,99,999,1009.6,10.4,10.6,8.5,99,99
2020,1,3,19,30,269,10,12.1,99,99,99,999,1010.1,10.5,10.6,8.6,99,99
2020,1,3,19,40,272,9.8,12.3,1.95,8.33,5.27,200,1009.7,10.4,10.6,8.5,99,99
2020,1,3,19,50,275,9,11.4,99,99,99,999,1009.6,10.4,10.6,8.5,99,99
2020,1,3,20,0,280,9,10.8,99,99,99,999,1009.9,10.3,10.6,8.4,99,99
2020,1,3,20,10,287,8.9,11,99,99,99,999,1009.8,10.3,10.6,8.4,99,99
2020,1,3,20,20,283,8.1,10.3,99,99,99,999,1009.9,10.3,10.6,8.5,99,99
2020,1,3,20,30,281,8.3,10,99,99,99,999,1009.8,10.2,10.6,8.4,99,99
2020,1,3,20,40,274,7.4,8.9,1.82,8.33,5.34,204,1010,10.2,10.6,8.4,99,99
2020,1,3,20,50,278,7.1,8.9,99,99,99,999,1010,10.2,10.6,8.5,99,99
2020,1,3,21,0,276,7.2,8.6,99,99,99,999,1009.8,10.1,10.6,8.4,99,99
2020,1,3,21,10,275,7.4,9.1,99,99,99,999,1010,10.1,10.6,8.4,99,99
2020,1,3,21,20,271,7.1,8.5,99,99,99,999,1010,10.2,10.6,8.5,99,99
2020,1,3,21,30,263,5.7,7.2,99,99,99,999,1009,10.1,10.6,8.4,99,99
2020,1,3,21,40,262,5,6.8,1.63,7.69,5.3,210,1009.3,10,10.6,8.3,99,99
2020,1,3,21,50,284,6.9,8.1,99,99,99,999,1010.2,10.1,10.6,8.5,99,99
2020,1,3,22,0,263,6.7,8.4,99,99,99,999,1010.1,10.1,10.6,8.5,99,99
2020,1,3,22,10,268,6.7,8.6,99,99,99,999,1010.5,10.1,10.6,8.5,99,99
2020,1,3,22,20,274,6.6,7.6,99,99,99,999,1010.4,10.1,10.6,8.4,99,99
2020,1,3,22,30,286,7.1,9.1,99,99,99,999,1010.4,10.1,10.6,8.4,99,99
2020,1,3,22,40,290,6.4,7.9,1.43,7.69,5.16,194,1010.6,10.1,10.6,8.4,99,99
2020,1,3,22,50,291,6.5,7.4,99,99,99,999,1010.9,10.1,10.6,8.4,99,99
2020,1,3,23,0,293,6.1,7.7,99,99,99,999,1010.9,10.1,10.7,8.4,99,99
2020,1,3,23,10,281,5.2,6.6,99,99,99,999,1011,10.1,10.7,8.5,99,99
2020,1,3,23,20,269,4.5,5.5,99,99,99,999,1010.8,10.1,10.7,8.5,99,99
2020,1,3,23,30,252,4.4,5.2,99,99,99,999,1010.6,10.1,10.7,8.5,99,99
2020,1,3,23,40,257,4,4.8,1.21,7.69,4.98,202,1010.7,10.1,10.7,8.5,99,99
2020,1,3,23,50,269,4.8,6.4,99,99,99,999,1011.4,10.1,10.7,8.5,99,99
2020,1,4,0,0,276,5.5,6.5,99,99,99,999,1011.6,10.2,10.7,8.6,99,99
2020,1,4,0,10,274,5.3,6.4,99,99,99,999,1011.4,10.2,10.7,8.6,99,99
2020,1,4,0,20,267,4.5,5.4,99,99,99,999,1011.1,10.2,10.7,8.6,99,99
2020,1,4,0,30,256,5.1,6,99,99,99,999,1011.4,10.2,10.7,8.6,99,99
2020,1,4,0,40,255,5.3,6.3,1.21,7.14,5.17,206,1011.7,10.2,10.7,8.7,99,99
2020,1,4,0,50,257,5.2,6.6,99,99,99,999,1011.3,10.2,10.7,8.7,99,99
2020,1,4,1,0,258,4.7,5.7,99,99,99,999,1011.4,10.2,10.7,8.7,99,99
2020,1,4,1,10,266,4.7,5.6,99,99,99,999,1011.6,10.2,10.7,8.7,99,99
2020,1,4,1,20,253,4.2,5.3,99,99,99,999,1010.9,10.2,10.7,8.7,99,99
2020,1,4,1,30,242,3.8,5,99,99,99,999,1010.9,10.1,10.7,8.6,99,99
2020,1,4,1,40,254,3.8,5,1.02,7.14,5.08,202,1011,10.1,10.7,8.7,99,99
2020,1,4,1,50,268,4,5,99,99,99,999,1011,10.1,10.7,8.7,99,99
2020,1,4,2,0,263,3.7,4.9,99,99,99,999,1011.5,10.2,10.7,8.8,99,99
2020,1,4,2,10,255,4.7,5.9,99,99,99,999,1011.7,10.2,10.7,8.8,99,99
2020,1,4,2,20,244,4.9,5.9,99,99,99,999,1011.6,10.2,10.6,8.8,99,99
2020,1,4,2,30,240,4.8,5.9,99,99,99,999,1011.2,10.2,10.7,8.8,99,99
2020,1,4,2,40,242,4.7,5.8,1.02,7.14,5.21,211,1011.1,10.2,10.6,8.8,99,99
2020,1,4,2,50,240,4.9,6,99,99,99,999,1011.2,10.2,10.6,8.8,99,99
2020,1,4,3,0,239,5.2,6.3,99,99,99,999,1011.5,10.2,10.6,8.9,99,99
2020,1,4,3,10,246,5.3,6.5,99,99,99,999,1011.4,10.3,10.6,9,99,99
2020,1,4,3,20,244,5.2,6.4,99,99,99,999,1011.7,10.3,10.6,9,99,99
2020,1,4,3,30,243,5,6,99,99,99,999,1011.4,10.3,10.6,9,99,99
2020,1,4,3,40,241,4.7,5.7,1.09,6.67,5.23,197,1011.4,10.3,10.6,9,99,99
2020,1,4,3,50,244,4.6,5.8,99,99,99,999,1011.4,10.4,10.6,9.1,99,99
2020,1,4,4,0,248,3.7,4.8,99,99,99,999,1011,10.4,10.6,9.1,99,99
2020,1,4,4,10,251,3.3,4.3,99,99,99,999,1010.9,10.4,10.6,9.1,99,99
2020,1,4,4,20,261,3.1,3.8,99,99,99,999,1010.8,10.4,10.6,9.1,99,99
2020,1,4,4,30,263,3.2,3.8,99,99,99,999,1010.6,10.3,10.6,8.9,99,99
2020,1,4,4,40,268,3.3,3.9,0.99,6.67,5.05,200,1010.7,10.4,10.6,9,99,99
2020,1,4,4,50,254,2.4,3.4,99,99,99,999,1010.1,10.4,10.5,9,99,99
2020,1,4,5,0,244,2.5,3.4,99,99,99,999,1010.2,10.3,10.5,8.9,99,99
2020,1,4,5,10,238,2.4,3.2,99,99,99,999,1010.1,10.4,10.5,9,99,99
2020,1,4,5,20,240,2.3,3.5,99,99,99,999,1010.3,10.4,10.5,9,99,99
2020,1,4,5,30,238,3.1,4,99,99,99,999,1010.6,10.4,10.5,9,99,99
2020,1,4,5,40,242,3.2,3.9,1.02,6.25,5.3,200,1010.5,10.4,10.5,9.1,99,99
2020,1,4,5,50,235,3.1,3.9,99,99,99,999,1010.2,10.4,10.5,9.1,99,99
2020,1,4,6,0,236,2.5,3.3,99,99,99,999,1010,10.4,10.5,9.1,99,99
2020,1,4,6,10,243,2.7,3.8,99,99,99,999,1009.9,10.4,10.5,9.1,99,99
2020,1,4,6,20,238,3.1,3.9,99,99,99,999,1009.8,10.4,10.5,9.1,99,99
2020,1,4,6,30,234,3.2,4,99,99,99,999,1009.6,10.4,10.5,9.1,99,99
2020,1,4,6,40,232,2.8,3.8,1.04,6.25,5.4,199,1009.3,10.4,10.5,9.1,99,99
2020,1,4,6,50,233,2.2,2.9,99,99,99,999,1009.5,10.4,10.5,9.1,99,99
2020,1,4,7,0,255,2.6,3.6,99,99,99,999,1010,10.4,10.5,9.2,99,99
2020,1,4,7,10,247,3,3.9,99,99,99,999,1009.8,10.4,10.5,9.2,99,99
2020,1,4,7,20,240,2.6,3.6,99,99,99,999,1010,10.5,10.5,9.3,99,99
2020,1,4,7,30,232,2.6,3.9,99,99,99,999,1009.6,10.5,10.5,9.3,99,99
2020,1,4,7,40,229,2,3,1.15,6.25,5.86,198,1009.5,10.5,10.5,9.3,99,99
2020,1,4,7,50,234,1.7,2.7,99,99,99,999,1009.5,10.5,10.5,9.4,99,99
2020,1,4,8,0,236,1.8,2.4,99,99,99,999,1009.4,10.5,10.4,9.4,99,99
2020,1,4,8,10,234,1.8,2.7,99,99,99,999,1009.7,10.5,10.4,9.4,99,99
2020,1,4,8,20,247,1.9,2.8,99,99,99,999,1009.5,10.5,10.4,9.4,99,99
2020,1,4,8,30,249,1.6,2.4,99,99,99,999,1009.4,10.5,10.4,9.4,99,99
2020,1,4,8,40,259,2.3,3.2,1.27,7.69,6.18,193,1009.6,10.5,10.4,9.5,99,99
2020,1,4,8,50,236,2.1,2.8,99,99,99,999,1009,10.5,10.5,9.5,99,99
2020,1,4,9,0,193,1.8,2.7,99,99,99,999,1008.2,10.5,10.5,9.5,99,99
2020,1,4,9,10,169,1.6,2.5,99,99,99,999,1007.9,10.5,10.4,9.5,99,99
2020,1,4,9,20,169,1.6,2.4,99,99,99,999,1008,10.5,10.4,9.5,99,99
2020,1,4,9,30,180,2.1,2.9,99,99,99,999,1008.2,10.5,10.4,9.5,99,99
2020,1,4,9,40,184,2.1,3.2,1.5,7.69,6.6,202,1007.7,10.5,10.4,9.5,99,99
2020,1,4,9,50,185,1.9,2.9,99,99,99,999,1007.9,10.4,10.4,9.4,99,99
2020,1,4,10,0,182,2.6,3.4,99,99,99,999,1007.7,10.4,10.4,9.4,99,99
2020,1,4,10,10,175,2.1,3,99,99,99,999,1007.7,10.4,10.4,9.4,99,99
2020,1,4,10,20,171,2.2,3,99,99,99,999,1007.6,10.4,10.4,9.5,99,99
2020,1,4,10,30,159,2.8,3.8,99,99,99,999,1006.9,10.4,10.4,9.5,99,99
2020,1,4,10,40,152,3.4,4.1,1.34,8.33,6.55,206,1006.5,10.4,10.4,9.5,99,99
2020,1,4,10,50,164,3,4,99,99,99,999,1007.5,10.4,10.4,9.5,99,99
2020,1,4,11,0,176,3.1,4,99,99,99,999,1007.6,10.4,10.4,9.5,99,99
2020,1,4,11,10,177,2.7,3.9,99,99,99,999,1007.6,10.5,10.4,9.6,99,99
2020,1,4,11,20,181,2.2,3.1,99,99,99,999,1008,10.5,10.4,9.6,99,99
2020,1,4,11,30,178,2.5,3.7,99,99,99,999,1007.4,10.5,10.4,9.6,99,99
2020,1,4,11,40,166,3.6,4.5,1.39,7.69,6.62,204,1007,10.5,10.4,9.6,99,99
2020,1,4,11,50,163,3.6,4.7,99,99,99,999,1006.7,10.5,10.4,9.6,99,99
2020,1,4,12,0,161,3.8,4.6,99,99,99,999,1006.4,10.5,10.4,9.6,99,99
2020,1,4,12,10,158,4.5,5.6,99,99,99,999,1006.2,10.5,10.4,9.6,99,99
2020,1,4,12,20,159,4.9,5.9,99,99,99,999,1006,10.5,10.4,9.6,99,99
2020,1,4,12,30,162,4.5,5.6,99,99,99,999,1005.8,10.6,10.4,9.8,99,99
2020,1,4,12,40,162,4.7,5.8,1.23,7.69,6.42,208,1006,10.6,10.4,9.8,99,99
2020,1,4,12,50,180,3.6,5.2,99,99,99,999,1007.1,10.6,10.4,9.8,99,99
2020,1,4,13,0,187,3.4,4.7,99,99,99,999,1007.1,10.7,10.4,9.9,99,99
2020,1,4,13,10,191,3.4,4.2,99,99,99,999,1007.2,10.7,10.4,9.9,99,99
2020,1,4,13,20,186,3.7,4.5,99,99,99,999,1007.3,10.8,10.4,10,99,99
2020,1,4,13,30,179,3.3,4.8,99,99,99,999,1007.1,10.8,10.4,10,99,99
2020,1,4,13,40,179,2.8,3.9,1.22,7.69,6.41,208,1007.3,10.8,10.4,10,99,99
2020,1,4,13,50,170,3.8,4.8,99,99,99,999,1006.7,10.8,10.4,10,99,99
2020,1,4,14,0,163,4.6,5.4,99,99,99,999,1006.8,10.8,10.4,10,99,99
2020,1,4,14,10,169,4.9,6.5,99,99,99,999,1006.8,10.8,10.4,10,99,99
2020,1,4,14,20,173,5.3,6.3,99,99,99,999,1006.8,10.8,10.4,10,99,99
2020,1,4,14,30,176,5.4,6.7,99,99,99,999,1007,10.9,10.4,10.1,99,99
2020,1,4,14,40,186,5,6.3,1.04,7.69,5.94,212,1007.1,10.9,10.4,10.1,99,99
2020,1,4,14,50,186,4.9,6,99,99,99,999,1006.9,10.9,10.4,10.1,99,99
2020,1,4,15,0,187,5.1,6.5,99,99,99,999,1006.6,11,10.4,10.2,99,99
2020,1,4,15,10,185,4.9,6.3,99,99,99,999,1006.2,11,10.4,10.2,99,99
2020,1,4,15,20,182,5.5,6.6,99,99,99,999,1006.2,11,10.4,10.2,99,99
2020,1,4,15,30,185,5.9,7.1,99,99,99,999,1006.2,11,10.4,10.2,99,99
2020,1,4,15,40,186,5.9,7.1,1.14,8.33,6.07,200,1005.9,11,10.4,10.2,99,99
2020,1,4,15,50,179,5.3,6.9,99,99,99,999,1004.9,11.1,10.4,10.4,99,99
2020,1,4,16,0,176,5.3,6.5,99,99,99,999,1004.6,11.1,10.4,10.4,99,99
2020,1,4,16,10,181,5.6,6.8,99,99,99,999,1004.7,11.1,10.4,10.4,99,99
2020,1,4,16,20,186,6.3,7.7,99,99,99,999,1004.7,11.2,10.4,10.5,99,99
2020,1,4,16,30,191,7,8.5,99,99,99,999,1004.8,11.3,10.4,10.6,99,99
2020,1,4,16,40,197,6.7,7.8,1.08,6.67,5.58,192,1004.7,11.3,10.4,10.6,99,99
2020,1,4,16,50,203,6.2,7.6,99,99,99,999,1004.5,11.5,10.4,10.9,99,99
2020,1,4,17,0,202,6.4,8.1,99,99,99,999,1004,11.6,10.4,10.9,99,99
2020,1,4,17,10,198,6.9,8.2,99,99,99,999,1003.5,11.6,10.4,10.9,99,99
2020,1,4,17,20,196,7.1,8.7,99,99,99,999,1003.3,11.6,10.4,10.9,99,99
2020,1,4,17,30,197,6.8,8.4,99,99,99,999,1002.6,11.6,10.4,10.9,99,99
2020,1,4,17,40,198,7,8.5,1.05,7.14,5.15,194,1002.1,11.6,10.4,10.9,99,99
2020,1,4,17,50,204,7.2,8.7,99,99,99,999,1002.2,11.8,10.4,11.2,99,99
2020,1,4,18,0,202,7.6,8.9,99,99,99,999,1001.8,11.8,10.4,11.1,99,99
2020,1,4,18,10,201,7.3,8.9,99,99,99,999,1001.7,11.7,10.4,11,99,99
2020,1,4,18,20,207,7.7,9.1,99,99,99,999,1002,11.7,10.4,11,99,99
2020,1,4,18,30,211,7.7,9.1,99,99,99,999,1001.9,11.7,10.4,11,99,99
2020,1,4,18,40,215,7.8,9.3,1.07,8.33,4.83,196,1001.5,11.7,10.4,11,99,99
2020,1,4,18,50,225,7.4,9,99,99,99,999,1002.1,11.7,10.4,11.1,99,99
2020,1,4,19,0,225,7.8,9.6,99,99,99,999,1001.6,11.8,10.5,11.2,99,99
2020,1,4,19,10,219,8,9.5,99,99,99,999,1001.5,11.8,10.5,11.2,99,99
