variable,coef,p_value,conditional_R2,marginal_R2,AICc
seas_sst_temp_change_abs_lag6_scaled,-0.0117196904226303,0.743601395851629,0.158141618439078,1.1237515472151e-05,6427.13899972319
seas_sst_temp_change_abs_lag7_scaled,0.0598319106002592,0.0860470666306716,0.158993134390821,0.000292559725493285,6424.29444414031
seas_sst_temp_change_abs_lag8_scaled,0.042304007915141,0.229565205358644,0.158854895972621,0.000146668816583499,6425.79153012312
seas_sst_temp_change_abs_lag9_scaled,0.0361869649677132,0.35483880339914,0.158739747741454,8.607280761102e-05,6426.38697153082
max_sbt_temp_scaled,-0.140549721340238,0.428327909387345,0.156995140896218,0.00157378718764062,6426.76246597234
min_sbt_temp_scaled,-0.0484416463019776,0.784297619967837,0.157234568719132,0.000187524451205072,6427.19569360621
seas_sbt_temp_scaled,-0.143784318423891,0.270772031554882,0.157887258734916,0.00163144275876782,6426.21963869844
max_sbt_temp_lag1_scaled,-0.280048366923455,0.112389066395258,0.160931353395534,0.00620649214611842,6424.97844058381
max_sbt_temp_lag2_scaled,-0.211484174663427,0.229221026970634,0.158281311642574,0.00352846504936384,6426.01574301655
max_sbt_temp_lag3_scaled,-0.278172842880852,0.112067195693528,0.160829042306301,0.00610739864177484,6424.97022342741
max_sbt_temp_lag4_scaled,-0.365954270089497,0.0403676092459991,0.165983831890634,0.0105071932632516,6423.31011809212
max_sbt_temp_lag5_scaled,-0.272864630882569,0.114942834544688,0.160453944626112,0.00589726470268504,6425.01602459511
max_sbt_temp_lag6_scaled,-0.283551762886961,0.101316513406777,0.160972518629055,0.00637175224113436,6424.81867397099
max_sbt_temp_lag7_scaled,-0.331050458286762,0.0578088021657884,0.163501529400434,0.00863084576962518,6423.91668924645
max_sbt_temp_lag8_scaled,-0.419997630053014,0.0203112626417372,0.170228591777832,0.0137816296664493,6422.13599025379
max_sbt_temp_lag9_scaled,-0.270082292165395,0.116049980831563,0.160310061760654,0.00577343072001615,6425.03193362391
max_sbt_temp_lag10_scaled,-0.321949816759073,0.0618623039791118,0.163097902997036,0.00827662408311355,6424.02893732788
min_sbt_temp_lag1_scaled,-0.309702705143069,0.074772858943103,0.162161293294233,0.00755543849115791,6424.2138377081
min_sbt_temp_lag2_scaled,-0.208058774652057,0.224364538400013,0.158020715696088,0.00343641368704852,6425.90772582191
min_sbt_temp_lag3_scaled,-0.226207748360495,0.185838166974488,0.158515400280174,0.00406042133103512,6425.64284594013
min_sbt_temp_lag4_scaled,-0.273847570512186,0.110609431406749,0.160276536088179,0.00591309095802544,6424.85723633699
min_sbt_temp_lag5_scaled,-0.244309947343834,0.152845742073501,0.159205208910697,0.00474514194123828,6425.3535000151
min_sbt_temp_lag6_scaled,-0.254576363736711,0.136085720671318,0.159483806117085,0.00513836778253048,6425.18342828891
min_sbt_temp_lag7_scaled,-0.413486571442,0.0184995140558641,0.169458596755107,0.0133301483717627,6421.82755751509
min_sbt_temp_lag8_scaled,-0.299144415805597,0.0715531666014474,0.161722330556244,0.00702691553999676,6424.14660517271
min_sbt_temp_lag9_scaled,-0.297944906163252,0.0727831494813006,0.161607276754803,0.00695200713746438,6424.1810541727
min_sbt_temp_lag10_scaled,-0.271173653256372,0.100902909421898,0.160275273257663,0.00575730289701615,6424.71584304887
seas_sbt_temp_lag1_scaled,-0.0818254030916916,0.534342507499873,0.157363288675704,0.000532597175579881,6426.96823043372
seas_sbt_temp_lag2_scaled,-0.0868370036551042,0.514938584919747,0.157352392545836,0.000583333496435333,6426.93517214617
seas_sbt_temp_lag3_scaled,-0.163821061365971,0.201084408219576,0.15817592762516,0.00212707882121781,6425.8146289028
seas_sbt_temp_lag4_scaled,-0.228316916586933,0.0711564011836138,0.16006167064145,0.00413996691612789,6424.2485542846
seas_sbt_temp_lag5_scaled,-0.134940020020362,0.275668068183922,0.157421653428947,0.00145038020965865,6426.23590782922
seas_sbt_temp_lag6_scaled,-0.139681489518767,0.256003476264709,0.157565663077635,0.00156636329165686,6426.1358452403
seas_sbt_temp_lag7_scaled,-0.0425702111408064,0.714328280657098,0.157510294448809,0.000145322325501136,6427.16349731095
seas_sbt_temp_lag8_scaled,-0.2002169261132,0.0736168975742034,0.1585291401586,0.00321925781257151,6424.28131726712
seas_sbt_temp_lag9_scaled,-0.0477361799802896,0.666339780054997,0.157404348800813,0.000183568790162727,6427.11638084157
seas_sbt_temp_lag10_scaled,-0.127257982628465,0.240920673130588,0.157125733843634,0.00131729662669033,6426.03492073779
max_sbt_temp_change_scaled,0.0701792882401905,0.0406485776724274,0.158472059678617,0.000408037478525706,6423.0044765952
min_sbt_temp_change_scaled,0.10063122570104,0.00904681592434207,0.159448386181789,0.00080756508043468,6420.34873540884
seas_sbt_temp_change_scaled,-0.0164654504037206,0.645295253444245,0.158334322492801,2.22095340794597e-05,6427.03149573174
max_sbt_temp_change_lag1_scaled,-0.0381858825160709,0.297013002988313,0.158269230675076,0.000107084044553643,6426.13757550818
max_sbt_temp_change_lag2_scaled,0.0371486291375814,0.289093840424038,0.15828233921278,0.000111034675999217,6426.10321267915
max_sbt_temp_change_lag3_scaled,0.0430411276456827,0.221960963895598,0.1581129609455,0.00015004366155078,6425.73528092859
max_sbt_temp_change_lag4_scaled,-0.0448087106085664,0.208226124737326,0.158476189801552,0.000159924119736278,6425.63589103972
max_sbt_temp_change_lag5_scaled,0.00565548595898032,0.870446854708556,0.158255976371822,2.64159125841069e-06,6427.22065837595
max_sbt_temp_change_lag6_scaled,0.0240963166761697,0.499617477091458,0.15820769868243,4.56150002232491e-05,6426.78626901658
max_sbt_temp_change_lag7_scaled,0.0378902063548588,0.277503442097885,0.158483213813551,0.000116712281723696,6426.04459089285
max_sbt_temp_change_lag8_scaled,-0.0679526184277568,0.0528863679489375,0.158551322193244,0.000376643687717345,6423.41634184298
max_sbt_temp_change_lag9_scaled,0.0337042620948179,0.44098062175316,0.15823113463693,5.90639472784854e-05,6426.64592726805
min_sbt_temp_change_lag1_scaled,-0.0393082135212887,0.312627516204561,0.158318805589185,0.00012433550495941,6426.20405168354
min_sbt_temp_change_lag2_scaled,0.00711941313993903,0.854645926998485,0.158248617028583,3.9815940464033e-06,6427.21397764655
min_sbt_temp_change_lag3_scaled,0.0194128058488215,0.616017442257415,0.158239545795397,2.95435470139722e-05,6426.99317660611
min_sbt_temp_change_lag4_scaled,-0.0114270321954585,0.769632089765854,0.158230150147962,1.02575677480525e-05,6427.16023616311
min_sbt_temp_change_lag5_scaled,0.0038827765697529,0.920623560037495,0.158241526446249,1.17783236092545e-06,6427.23792625095
min_sbt_temp_change_lag6_scaled,0.061277442119662,0.107829961269545,0.158836317361294,0.000307952988371106,6424.63007859001
min_sbt_temp_change_lag7_scaled,-0.0348690232103493,0.361755632820498,0.158243420044913,9.78954660919442e-05,6426.39593543596
min_sbt_temp_change_lag8_scaled,-0.000499893345559898,0.989418116402986,0.158252076005657,2.04324491661695e-08,6427.24769221056
min_sbt_temp_change_lag9_scaled,-0.00989597519469677,0.794019895277,0.158283239980417,8.07975665062835e-06,6427.17776511412
seas_sbt_temp_change_lag1_scaled,0.00107341501661391,0.977405247414875,0.15825157998944,8.52241823456304e-08,6427.24708153035
seas_sbt_temp_change_lag2_scaled,0.0239600227336211,0.523472505013478,0.158286261518571,4.40872205850143e-05,6426.83123040424
seas_sbt_temp_change_lag3_scaled,0.0194372804641772,0.594439065339423,0.158229364395429,3.0420512136499e-05,6426.95943494847
seas_sbt_temp_change_lag4_scaled,-0.0257271838005032,0.48453759706906,0.158395672121678,5.25003136039073e-05,6426.75440673399
seas_sbt_temp_change_lag5_scaled,0.00166089615259042,0.964565537125132,0.158256294576972,2.16794631069505e-07,6427.24585169153
seas_sbt_temp_change_lag6_scaled,-0.0248750596844323,0.493998827344527,0.158440482328942,5.07588218169107e-05,6426.77422697188
seas_sbt_temp_change_lag7_scaled,0.0522759099577406,0.150310401345961,0.158470128818349,0.000226202750543011,6425.12405439222
seas_sbt_temp_change_lag8_scaled,-0.0484331818554682,0.178056035588195,0.158398940022029,0.000192396709734693,6425.40930551194
