variable,coef,p_value,conditional_R2,marginal_R2,AICc
seas_sbt_temp_lag9_scaled,0.0131227686625352,0.916127794636564,0.137305047912677,9.70860725304738e-06,5304.88186157253
seas_sbt_temp_lag10_scaled,-0.141736949627303,0.248166079048393,0.137134485114586,0.00114004832067017,5303.75639326089
max_sbt_temp_change_scaled,-0.0550535321806075,0.132970722169929,0.137219504601833,0.00019612505701976,5302.58200826525
min_sbt_temp_change_scaled,-0.022694148808366,0.575220235574712,0.137075113702623,3.33697584783794e-05,5304.57507235396
seas_sbt_temp_change_scaled,-0.0252106737377715,0.494191688707251,0.137124440749282,4.11731938646783e-05,5304.42097873811
max_sbt_temp_change_lag1_scaled,0.0223733455615078,0.551964307878655,0.137158055873444,3.00241554285769e-05,5304.53800992363
max_sbt_temp_change_lag2_scaled,-0.0167765632461479,0.644341995534365,0.137132527046543,1.85581905091702e-05,5304.67960111566
max_sbt_temp_change_lag3_scaled,0.0271919225166174,0.463766923751275,0.137066970550572,4.65932823004272e-05,5304.34922053605
max_sbt_temp_change_lag4_scaled,0.0617409647426965,0.0900344305379505,0.137278879441633,0.000249678392884252,5301.97098463844
max_sbt_temp_change_lag5_scaled,0.0248377031737229,0.487544300258464,0.137108460980545,4.1624951980698e-05,5304.40540470441
max_sbt_temp_change_lag6_scaled,-0.0119208673726074,0.752562620552564,0.13708185292314,8.61978929151476e-06,5304.79585826424
max_sbt_temp_change_lag7_scaled,-0.0466137632823096,0.197461531679418,0.137210558976181,0.00014485487555572,5303.19953016646
max_sbt_temp_change_lag8_scaled,-0.034965699777879,0.333281712546751,0.137104935143883,8.21183618756541e-05,5303.94078752209
max_sbt_temp_change_lag9_scaled,0.00850258041612911,0.854430963866596,0.137064647451519,2.91238287124422e-06,5304.86217776146
min_sbt_temp_change_lag1_scaled,-0.0168283338567552,0.674500966172316,0.137054678905501,1.85187275853109e-05,5304.71564025157
min_sbt_temp_change_lag2_scaled,-0.0661952188675933,0.105577848496657,0.137402709342841,0.00027398487591691,5302.20921523235
min_sbt_temp_change_lag3_scaled,0.0484443669694009,0.223530841039331,0.137222697095448,0.000149804256333784,5303.39187695002
min_sbt_temp_change_lag4_scaled,0.0533220039269634,0.183489375567646,0.137463185978346,0.000180476481512513,5303.10496970026
min_sbt_temp_change_lag5_scaled,-0.0068977586514553,0.864911285696555,0.137071095157297,2.97211354711471e-06,5304.8670652067
min_sbt_temp_change_lag6_scaled,0.0142613905239388,0.720039884799273,0.137150641769363,1.32321127711774e-05,5304.76751397816
