variable,coef,p_value,AICc
max_sbt_temp_change_lag7_scaled,0.0333921840908182,0.346141551101947,6551.10315634207
max_sbt_temp_change_lag8_scaled,-0.0931525774477366,0.00847039618863441,6545.03239810469
max_sbt_temp_change_lag9_scaled,-0.0251809746834552,0.50537455455901,6551.53894203071
mean_sbt_temp_change_lag1_scaled,-0.0556819361552531,0.129693059115672,6549.68504568506
mean_sbt_temp_change_lag2_scaled,0.0655393837712806,0.0714312152294227,6548.75012145409
mean_sbt_temp_change_lag3_scaled,-0.00578099300428645,0.87507127427966,6551.96526614542
mean_sbt_temp_change_lag4_scaled,0.0271174800369588,0.454565920381028,6551.43112882396
mean_sbt_temp_change_lag5_scaled,0.0164012709258901,0.650017907147752,6551.78421050903
mean_sbt_temp_change_lag6_scaled,0.0456668926439604,0.21061939816048,6550.42557153024
mean_sbt_temp_change_lag7_scaled,0.00254064577135413,0.944347057761443,6551.98512157211
mean_sbt_temp_change_lag8_scaled,-0.0366937238557779,0.310834712505095,6550.96047991552
mean_sbt_temp_change_lag9_scaled,-0.0652036183760099,0.0929783079737086,6549.0903813274
min_sbt_temp_change_lag1_scaled,-0.0517565675127785,0.188005271540879,6550.24542486009
min_sbt_temp_change_lag2_scaled,0.0454082756594516,0.236436302790721,6550.59215455245
min_sbt_temp_change_lag3_scaled,-0.0197448942033791,0.610715143824887,6551.7304013642
min_sbt_temp_change_lag4_scaled,0.0190090812884559,0.62375087219987,6551.74951796459
min_sbt_temp_change_lag5_scaled,0.0394612991438602,0.304864247801001,6550.93888886802
min_sbt_temp_change_lag6_scaled,0.0730502641236206,0.0596392991081599,6548.44817740753
min_sbt_temp_change_lag7_scaled,-0.0617793969160327,0.108054383266818,6549.39411719937
min_sbt_temp_change_lag8_scaled,-0.00438639920673745,0.908794085588997,6551.97686538803
min_sbt_temp_change_lag9_scaled,-0.0120341079236897,0.756086122318563,6551.89337517118
seas_sbt_temp_change_lag1_scaled,0.0286247864940981,0.439527661949255,6551.39066674198
seas_sbt_temp_change_lag2_scaled,-0.0161151165702738,0.661707857948395,6551.79873581261
seas_sbt_temp_change_lag3_scaled,0.045478599651937,0.219015226062237,6550.4728270394
seas_sbt_temp_change_lag4_scaled,-0.0453791191702975,0.217842189844354,6550.47664150587
