variable,coef,p_value,AICc
seas_sbt_temp_change_abs_scaled,0.00285464965963819,0.946391605487238,5614.62944226396
max_sbt_temp_change_abs_lag1_scaled,0.0488717090872706,0.221023598799753,5613.08407158319
max_sbt_temp_change_abs_lag2_scaled,0.000941379437286949,0.980939663917179,5614.53865323179
max_sbt_temp_change_abs_lag3_scaled,0.0324079204348741,0.409153290060416,5613.91425906121
max_sbt_temp_change_abs_lag4_scaled,-0.0655377065190025,0.10669787576726,5611.80992449139
max_sbt_temp_change_abs_lag5_scaled,-0.0493354846359889,0.211407579898004,5612.9725239957
max_sbt_temp_change_abs_lag6_scaled,-0.0618248766312654,0.130112248490721,5612.44555691967
max_sbt_temp_change_abs_lag7_scaled,-0.152803792850189,0.000200931863148338,5599.92876961637
max_sbt_temp_change_abs_lag8_scaled,-0.0104021006572379,0.792351940066922,5614.56989524248
max_sbt_temp_change_abs_lag9_scaled,-0.138064438658066,0.0213706213169572,5609.07723722688
min_sbt_temp_change_abs_lag1_scaled,-0.0818547446269766,0.118582095702916,5612.06488501421
min_sbt_temp_change_abs_lag2_scaled,0.00160917325658203,0.974896422106915,5615.14859585042
min_sbt_temp_change_abs_lag3_scaled,-0.0479681997709234,0.35502887199563,5613.79498833367
min_sbt_temp_change_abs_lag4_scaled,-0.0295741261400927,0.566886322617033,5614.22293627821
min_sbt_temp_change_abs_lag5_scaled,-0.147337825181407,0.00726928951021478,5606.9778024478
min_sbt_temp_change_abs_lag6_scaled,-0.0304981818020947,0.548331002881244,5614.19839183026
min_sbt_temp_change_abs_lag7_scaled,-0.0629311931571869,0.207820391898152,5612.89471384479
min_sbt_temp_change_abs_lag8_scaled,-0.135186484619882,0.0101532445116255,5607.60968759852
min_sbt_temp_change_abs_lag9_scaled,-0.0367152700499505,0.472708565007007,5614.00976169527
seas_sbt_temp_change_abs_lag1_scaled,-0.00915110565637004,0.840897067696811,5614.5236183439
seas_sbt_temp_change_abs_lag2_scaled,-0.0988128736424155,0.0328209986848598,5609.85088332414
seas_sbt_temp_change_abs_lag3_scaled,-0.027880402477648,0.536884765337103,5614.36236926179
seas_sbt_temp_change_abs_lag4_scaled,-0.0259299610297708,0.563864511675902,5615.89477998627
seas_sbt_temp_change_abs_lag5_scaled,-0.0750799751799246,0.102141373565811,5611.77780811113
seas_sbt_temp_change_abs_lag6_scaled,-0.0548958701928718,0.220229201536051,5613.01834050853
seas_sbt_temp_change_abs_lag7_scaled,0.0174222170489202,0.694127042989427,5614.9944389194
seas_sbt_temp_change_abs_lag8_scaled,-0.0931678499704674,0.0368741992602353,5610.09044641508
seas_sbt_temp_change_abs_lag9_scaled,-0.000434636795056529,0.993363477361164,5614.53224408401
