temp_variable,sign,trait_variable,AICc,converge
seas_sst_temp_change_abs_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3371.595922,TRUE
seas_sst_temp_change_abs_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3371.595922,TRUE
max_sst_temp_lag9_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3371.609386,TRUE
max_sst_temp_lag6_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3371.614354,TRUE
max_sst_temp_lag6_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3371.624154,TRUE
max_sst_temp_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3371.642525,TRUE
seas_sst_temp_scaled,+,age.max_ocean_scaled,3371.683343,TRUE
min_sst_temp_change_lag8_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3371.686559,TRUE
min_sst_temp_change_lag8_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3371.704796,TRUE
max_sst_temp_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3371.715836,TRUE
max_sst_temp_lag1_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3371.724408,TRUE
min_sst_temp_lag9_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3371.755503,TRUE
seas_sbt_temp_change_abs_lag2_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3371.764267,TRUE
max_sst_temp_lag3_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3371.767692,TRUE
max_sst_temp_change_abs_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3371.816094,TRUE
max_sst_temp_change_abs_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3371.81624,TRUE
min_sst_temp_lag3_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3371.819425,TRUE
seas_sst_temp_change_abs_lag6_scaled,*,age.max_ocean_scaled,3371.85353,TRUE
min_sst_temp_lag10_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3371.886536,TRUE
seas_sst_temp_lag5_scaled,*,age.max_ocean_scaled,3371.916297,TRUE
seas_sbt_temp_change_abs_lag2_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3371.917226,TRUE
min_sst_temp_lag1_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3371.945825,TRUE
min_sbt_temp_change_abs_lag5_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3371.946177,TRUE
max_sst_temp_lag2_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3371.958552,TRUE
max_sst_temp_lag10_scaled,*,age.max_ocean_scaled,3371.986143,TRUE
max_sst_temp_lag5_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3371.998546,TRUE
seas_sbt_temp_change_abs_lag2_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3372.030002,TRUE
min_sst_temp_lag1_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3372.061758,TRUE
seas_sst_temp_scaled,*,age.max_ocean_scaled,3372.062011,TRUE
seas_sbt_temp_lag1_scaled,*,age.max_ocean_scaled,3372.079044,TRUE
seas_sbt_temp_lag5_scaled,*,age.max_ocean_scaled,3372.08994,TRUE
min_sbt_temp_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3372.100056,TRUE
min_sst_temp_lag9_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3372.113536,TRUE
min_sst_temp_lag9_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3372.113536,TRUE
max_sbt_temp_change_abs_lag6_scaled,+,age.max_ocean_scaled,3372.123681,TRUE
seas_sbt_temp_change_abs_lag2_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3372.157225,TRUE
max_sst_temp_lag9_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3372.165782,TRUE
seas_sbt_temp_lag8_scaled,*,age.max_ocean_scaled,3372.166587,TRUE
min_sst_temp_lag10_scaled,*,length.max_ocean_scaled,3372.200346,TRUE
min_sbt_temp_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3372.231983,TRUE
min_sst_temp_lag2_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3372.248838,TRUE
min_sbt_temp_change_abs_lag5_scaled,*,length.max_ocean_scaled,3372.264643,TRUE
max_sst_temp_change_abs_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3372.274036,TRUE
max_sbt_temp_change_abs_lag6_scaled,*,age.max_ocean_scaled,3372.286836,TRUE
min_sst_temp_change_lag8_scaled,*,length.max_ocean_scaled,3372.30846,TRUE
max_sst_temp_lag6_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3372.320468,TRUE
max_sst_temp_lag1_scaled,+,age.max_ocean_scaled,3372.3305,TRUE
max_sst_temp_lag9_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3372.352738,TRUE
max_sst_temp_change_abs_lag9_scaled,+,age.max_ocean_scaled,3372.357497,TRUE
max_sst_temp_change_abs_lag9_scaled,*,age.max_ocean_scaled,3372.364787,TRUE
seas_sbt_temp_change_abs_lag2_scaled,+,tl_ocean_scaled,3372.403963,TRUE
max_sbt_temp_lag6_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3372.437498,TRUE
seas_sst_temp_change_abs_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3372.439022,TRUE
min_sst_temp_lag9_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3372.442682,TRUE
seas_sst_temp_change_abs_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3372.46066,TRUE
seas_sst_temp_change_abs_scaled,+,age.maturity_ocean_scaled,3372.485502,TRUE
min_sbt_temp_lag3_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3372.495698,TRUE
seas_sbt_temp_change_abs_lag2_scaled,+,0,3372.500451,TRUE
max_sst_temp_lag4_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3372.508224,TRUE
seas_sbt_temp_lag2_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3372.519745,TRUE
seas_sbt_temp_change_abs_lag2_scaled,*,age.maturity_ocean_scaled,3372.536754,TRUE
max_sst_temp_lag6_scaled,*,length.max_ocean_scaled,3372.539993,TRUE
max_sst_temp_change_abs_scaled,+,age.maturity_ocean_scaled,3372.540032,TRUE
min_sst_temp_lag9_scaled,+,age.maturity_ocean_scaled,3372.560398,TRUE
max_sst_temp_scaled,*,age.maturity_ocean_scaled,3372.562489,TRUE
max_sst_temp_change_abs_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3372.592699,TRUE
min_sbt_temp_lag9_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3372.614238,TRUE
seas_sst_temp_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3372.615418,TRUE
max_sst_temp_change_abs_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3372.640567,TRUE
max_sst_temp_lag7_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3372.640899,TRUE
min_sst_temp_lag2_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3372.673255,TRUE
seas_sst_temp_lag5_scaled,+,age.max_ocean_scaled,3372.688185,TRUE
min_sst_temp_change_lag8_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3372.751589,TRUE
max_sst_temp_lag9_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3372.758092,TRUE
seas_sst_temp_change_lag7_scaled,+,age.max_ocean_scaled,3372.776178,TRUE
seas_sst_temp_change_abs_lag6_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3372.812648,TRUE
min_sbt_temp_lag10_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3372.812804,TRUE
min_sbt_temp_lag9_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3372.833745,TRUE
seas_sst_temp_lag5_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3372.84439,TRUE
min_sbt_temp_change_abs_lag5_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3372.846686,TRUE
min_sbt_temp_lag7_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3372.888126,TRUE
min_sbt_temp_change_abs_lag5_scaled,*,age.max_ocean_scaled,3372.89871,TRUE
max_sst_temp_lag9_scaled,+,age.max_ocean_scaled,3372.924528,TRUE
seas_sst_temp_change_abs_lag6_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3372.933746,TRUE
seas_sst_temp_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3372.985976,TRUE
seas_sbt_temp_change_abs_lag2_scaled,*,tl_ocean_scaled,3372.987109,TRUE
seas_sst_temp_change_abs_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3372.990392,TRUE
min_sst_temp_lag10_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3373.006087,TRUE
max_sst_temp_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3373.019564,TRUE
max_sbt_temp_change_abs_lag6_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3373.044531,TRUE
max_sst_temp_change_abs_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3373.048285,TRUE
max_sst_temp_change_abs_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3373.066572,TRUE
seas_sbt_temp_change_abs_lag2_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3373.078233,TRUE
seas_sbt_temp_change_abs_lag3_scaled,*,age.max_ocean_scaled,3373.086548,TRUE
max_sst_temp_lag1_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3373.127793,TRUE
seas_sbt_temp_lag1_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3373.17132,TRUE
max_sst_temp_change_abs_lag8_scaled,+,age.max_ocean_scaled,3373.17217,TRUE
min_sbt_temp_lag7_scaled,*,length.max_ocean_scaled,3373.172175,TRUE
seas_sbt_temp_change_abs_lag5_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3373.197017,TRUE
max_sst_temp_lag10_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3373.202029,TRUE
seas_sbt_temp_lag5_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3373.20664,TRUE
max_sst_temp_change_abs_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3373.209024,TRUE
seas_sbt_temp_lag2_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3373.212459,TRUE
max_sbt_temp_lag5_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3373.22439,TRUE
max_sbt_temp_change_abs_lag6_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3373.229981,TRUE
seas_sst_temp_change_abs_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3373.252018,TRUE
max_sst_temp_change_abs_lag9_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3373.261829,TRUE
seas_sbt_temp_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3373.282277,TRUE
max_sst_temp_change_abs_lag9_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3373.286025,TRUE
max_sst_temp_lag7_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3373.286766,TRUE
seas_sbt_temp_lag8_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3373.289578,TRUE
min_sst_temp_lag7_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3373.295357,TRUE
max_sst_temp_lag7_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3373.306255,TRUE
min_sst_temp_lag4_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3373.309627,TRUE
max_sst_temp_lag7_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3373.314713,TRUE
min_sst_temp_lag2_scaled,*,age.maturity_ocean_scaled,3373.339231,TRUE
seas_sbt_temp_lag2_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3373.354241,TRUE
max_sst_temp_lag1_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3373.355301,TRUE
max_sbt_temp_lag2_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3373.366213,TRUE
seas_sst_temp_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3373.38712,TRUE
min_sst_temp_lag9_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3373.387961,TRUE
max_sst_temp_lag8_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3373.392725,TRUE
seas_sst_temp_change_abs_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3373.394205,TRUE
max_sst_temp_lag6_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3373.399831,TRUE
max_sbt_temp_lag4_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3373.405372,TRUE
max_sst_temp_change_abs_lag9_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3373.411337,TRUE
max_sst_temp_lag1_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3373.427134,TRUE
max_sbt_temp_change_lag6_scaled,*,age.max_ocean_scaled,3373.441008,TRUE
min_sbt_temp_lag9_scaled,*,age.maturity_ocean_scaled,3373.466454,TRUE
min_sbt_temp_lag7_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3373.484799,TRUE
seas_sst_temp_change_abs_scaled,*,age.maturity_ocean_scaled,3373.495839,TRUE
min_sst_temp_lag10_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3373.50184,TRUE
max_sst_temp_lag3_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3373.54222,TRUE
max_sst_temp_lag5_scaled,+,age.max_ocean_scaled,3373.549065,TRUE
max_sbt_temp_lag8_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3373.551282,TRUE
seas_sst_temp_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3373.558634,TRUE
seas_sst_temp_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3373.558634,TRUE
seas_sst_temp_change_abs_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3373.579758,TRUE
min_sst_temp_lag2_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3373.587065,TRUE
max_sst_temp_change_abs_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3373.59541,TRUE
min_sst_temp_lag7_scaled,*,length.max_ocean_scaled,3373.602206,TRUE
min_sst_temp_lag3_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3373.604476,TRUE
seas_sst_temp_lag5_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3373.615077,TRUE
seas_sst_temp_change_abs_lag6_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3373.621692,TRUE
seas_sst_temp_change_abs_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3373.654241,TRUE
max_sst_temp_change_abs_scaled,*,age.maturity_ocean_scaled,3373.659638,TRUE
seas_sbt_temp_change_abs_lag2_scaled,+,length.max_ocean_scaled,3373.677733,TRUE
seas_sst_temp_change_lag7_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3373.687512,TRUE
seas_sbt_temp_lag7_scaled,*,age.max_ocean_scaled,3373.699365,TRUE
min_sbt_temp_lag6_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3373.709971,TRUE
seas_sst_temp_change_abs_lag6_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3373.713226,TRUE
seas_sst_temp_lag5_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3373.721304,TRUE
max_sst_temp_lag2_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3373.736482,TRUE
min_sst_temp_lag3_scaled,*,length.max_ocean_scaled,3373.737563,TRUE
seas_sst_temp_lag5_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3373.745672,TRUE
min_sst_temp_lag8_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3373.753674,TRUE
min_sbt_temp_change_abs_lag5_scaled,+,age.max_ocean_scaled,3373.754769,TRUE
max_sst_temp_lag10_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3373.794887,TRUE
seas_sst_temp_change_abs_scaled,+,tl_ocean_scaled,3373.837131,TRUE
max_sbt_temp_change_abs_lag6_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3373.844232,TRUE
max_sst_temp_lag10_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3373.846493,TRUE
max_sst_temp_lag2_scaled,*,length.max_ocean_scaled,3373.850204,TRUE
min_sbt_temp_change_abs_lag5_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3373.852361,TRUE
seas_sbt_temp_change_lag7_scaled,+,age.max_ocean_scaled,3373.858742,TRUE
seas_sst_temp_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3373.876412,TRUE
min_sst_temp_change_abs_lag3_scaled,+,age.max_ocean_scaled,3373.878454,TRUE
seas_sst_temp_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3373.880246,TRUE
max_sst_temp_lag1_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3373.891465,TRUE
min_sbt_temp_lag5_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3373.896279,TRUE
max_sst_temp_lag5_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3373.896731,TRUE
min_sbt_temp_lag9_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3373.897299,TRUE
max_sst_temp_lag10_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3373.902752,TRUE
max_sst_temp_lag9_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3373.903675,TRUE
min_sbt_temp_lag7_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3373.908555,TRUE
max_sst_temp_lag3_scaled,*,length.max_ocean_scaled,3373.914993,TRUE
min_sst_temp_change_lag2_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3373.920375,TRUE
max_sst_temp_change_abs_scaled,+,tl_ocean_scaled,3373.946651,TRUE
seas_sbt_temp_lag5_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3373.948415,TRUE
seas_sst_temp_change_abs_scaled,+,0,3373.96002,TRUE
seas_sbt_temp_lag1_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3373.960592,TRUE
seas_sst_temp_change_abs_lag6_scaled,*,age.maturity_ocean_scaled,3373.984057,TRUE
max_sbt_temp_change_abs_lag6_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3373.995026,TRUE
max_sbt_temp_change_abs_lag6_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3373.995026,TRUE
seas_sst_temp_change_abs_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3373.995388,TRUE
seas_sbt_temp_lag8_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3374.009802,TRUE
min_sbt_temp_lag4_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3374.011945,TRUE
max_sbt_temp_change_abs_lag6_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3374.015339,TRUE
min_sbt_temp_lag2_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3374.018584,TRUE
min_sst_temp_change_lag7_scaled,+,age.max_ocean_scaled,3374.03152,TRUE
max_sst_temp_change_abs_scaled,+,0,3374.046512,TRUE
seas_sbt_temp_lag5_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3374.063171,TRUE
seas_sbt_temp_lag1_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3374.064943,TRUE
seas_sbt_temp_change_abs_lag3_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3374.067472,TRUE
min_sbt_temp_lag2_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3374.068881,TRUE
min_sst_temp_lag2_scaled,*,length.max_ocean_scaled,3374.074526,TRUE
max_sbt_temp_change_abs_lag6_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3374.082761,TRUE
max_sst_temp_change_abs_lag9_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3374.084597,TRUE
min_sst_temp_lag7_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3374.090148,TRUE
max_sst_temp_change_abs_lag8_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3374.093466,TRUE
min_sst_temp_lag2_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3374.100573,TRUE
min_sst_temp_lag9_scaled,*,tl_ocean_scaled,3374.105402,TRUE
max_sst_temp_change_abs_lag9_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3374.107243,TRUE
seas_sbt_temp_lag8_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3374.12479,TRUE
min_sbt_temp_lag7_scaled,*,age.maturity_ocean_scaled,3374.132676,TRUE
seas_sbt_temp_change_abs_lag2_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3374.139614,TRUE
min_sst_temp_lag10_scaled,+,age.max_ocean_scaled,3374.152223,TRUE
max_sbt_temp_change_abs_lag6_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3374.165837,TRUE
min_sst_temp_lag10_scaled,*,age.maturity_ocean_scaled,3374.175399,TRUE
min_sbt_temp_change_abs_scaled,*,age.max_ocean_scaled,3374.18166,TRUE
max_sst_temp_change_abs_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3374.195117,TRUE
max_sst_temp_lag1_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3374.203642,TRUE
max_sst_temp_lag1_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3374.203642,TRUE
max_sst_temp_change_abs_lag9_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3374.228437,TRUE
max_sst_temp_change_abs_lag9_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3374.229111,TRUE
max_sst_temp_change_abs_lag9_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3374.229111,TRUE
min_sbt_temp_lag7_scaled,+,age.max_ocean_scaled,3374.233679,TRUE
seas_sbt_temp_change_lag6_scaled,*,age.max_ocean_scaled,3374.234465,TRUE
seas_sst_temp_lag1_scaled,+,age.max_ocean_scaled,3374.25293,TRUE
max_sst_temp_change_lag1_scaled,+,age.max_ocean_scaled,3374.300427,TRUE
seas_sbt_temp_change_abs_lag5_scaled,+,age.max_ocean_scaled,3374.305224,TRUE
seas_sst_temp_change_lag7_scaled,*,age.max_ocean_scaled,3374.3407,TRUE
max_sbt_temp_lag3_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3374.341843,TRUE
max_sst_temp_lag4_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3374.343409,TRUE
min_sbt_temp_lag10_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3374.348611,TRUE
max_sbt_temp_change_lag6_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3374.358945,TRUE
min_sbt_temp_lag3_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3374.36844,TRUE
max_sbt_temp_lag6_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3374.380924,TRUE
min_sst_temp_lag7_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3374.384921,TRUE
max_sbt_temp_change_lag6_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3374.393375,TRUE
seas_sst_temp_lag5_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3374.395944,TRUE
max_sst_temp_lag5_scaled,*,length.max_ocean_scaled,3374.403139,TRUE
min_sst_temp_lag6_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3374.413916,TRUE
seas_sst_temp_scaled,+,age.maturity_ocean_scaled,3374.418419,TRUE
max_sbt_temp_lag6_scaled,*,length.max_ocean_scaled,3374.438428,TRUE
max_sst_temp_scaled,+,age.max_ocean_scaled,3374.442711,TRUE
seas_sbt_temp_change_abs_lag6_scaled,*,age.max_ocean_scaled,3374.459072,TRUE
min_sst_temp_lag3_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3374.465908,TRUE
max_sst_temp_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3374.46613,TRUE
seas_sst_temp_change_abs_lag6_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3374.474239,TRUE
seas_sst_temp_change_abs_scaled,*,tl_ocean_scaled,3374.478531,TRUE
min_sbt_temp_lag9_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3374.487347,TRUE
seas_sst_temp_change_lag7_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3374.499524,TRUE
max_sst_temp_lag9_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3374.538576,TRUE
seas_sbt_temp_change_abs_lag2_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3374.541749,TRUE
max_sbt_temp_lag6_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3374.543442,TRUE
min_sbt_temp_lag3_scaled,*,length.max_ocean_scaled,3374.55145,TRUE
seas_sst_temp_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3374.552539,TRUE
min_sst_temp_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3374.560021,TRUE
seas_sst_temp_lag5_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3374.562649,TRUE
seas_sst_temp_lag5_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3374.562649,TRUE
