temp_variable,sign,trait_variable,AICc,converge,DeltaAIC
seas_sst_temp_change_lag5_scaled,+,0,3721.413282,TRUE,
seas_sst_temp_change_lag8_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3721.414784,TRUE,
max_sst_temp_change_abs_lag7_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3721.414893,TRUE,
seas_sbt_temp_change_lag3_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3721.415743,TRUE,
max_sbt_temp_change_abs_lag4_scaled,+,length.max_ocean_scaled,3721.415842,TRUE,
max_sbt_temp_change_abs_scaled,+,length.max_ocean_scaled,3721.416619,TRUE,
min_sbt_temp_change_abs_lag9_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3721.417316,TRUE,
max_sst_temp_lag3_scaled,+,tl_ocean_scaled,3721.418081,TRUE,
seas_sbt_temp_change_abs_lag7_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3721.427883,TRUE,
seas_sst_temp_lag8_scaled,+,tl_ocean_scaled,3721.439469,TRUE,
min_sbt_temp_change_lag9_scaled,*,age.maturity_ocean_scaled,3721.440824,TRUE,
seas_sst_temp_lag8_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3721.442055,TRUE,
max_sbt_temp_change_abs_lag5_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3721.444799,TRUE,
max_sbt_temp_change_abs_lag3_scaled,+,0,3721.449923,TRUE,
max_sst_temp_lag1_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3721.450951,TRUE,
min_sst_temp_change_lag3_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3721.451903,TRUE,
seas_sbt_temp_change_lag5_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3721.453205,TRUE,
max_sbt_temp_change_lag5_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3721.45537,TRUE,
seas_sbt_temp_change_lag7_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3721.456079,TRUE,
max_sst_temp_change_abs_lag6_scaled,*,length.max_ocean_scaled,3721.456699,TRUE,
seas_sst_temp_change_lag7_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3721.461264,TRUE,
seas_sst_temp_lag10_scaled,*,age.maturity_ocean_scaled,3721.46978,TRUE,
min_sbt_temp_change_lag7_scaled,+,0,3721.470615,TRUE,
max_sbt_temp_change_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3721.471062,TRUE,
max_sst_temp_change_abs_lag7_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3721.475566,TRUE,
max_sbt_temp_change_lag2_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3721.475591,TRUE,
seas_sbt_temp_change_abs_lag9_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3721.476123,TRUE,
min_sbt_temp_lag10_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3721.480926,TRUE,
max_sbt_temp_lag9_scaled,+,length.max_ocean_scaled,3721.481303,TRUE,
seas_sbt_temp_change_lag3_scaled,+,tl_ocean_scaled,3721.489974,TRUE,
seas_sst_temp_change_lag8_scaled,+,tl_ocean_scaled,3721.490393,TRUE,
seas_sbt_temp_lag9_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3721.494354,TRUE,
min_sst_temp_change_abs_lag8_scaled,*,age.maturity_ocean_scaled,3721.494942,TRUE,
seas_sbt_temp_change_lag9_scaled,*,age.maturity_ocean_scaled,3721.495484,TRUE,
max_sst_temp_lag5_scaled,*,tl_ocean_scaled,3721.496153,TRUE,
max_sbt_temp_change_abs_scaled,*,length.max_ocean_scaled,3721.497293,TRUE,
min_sst_temp_change_abs_lag7_scaled,*,age.maturity_ocean_scaled,3721.49774,TRUE,
seas_sbt_temp_change_abs_lag3_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3721.503906,TRUE,
seas_sst_temp_lag8_scaled,*,tl_ocean_scaled,3721.504299,TRUE,
max_sbt_temp_change_abs_lag1_scaled,*,age.maturity_ocean_scaled,3721.509356,TRUE,
max_sbt_temp_change_lag5_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3721.518597,TRUE,
seas_sst_temp_change_lag3_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3721.521884,TRUE,
seas_sst_temp_change_abs_lag7_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3721.523228,TRUE,
min_sst_temp_change_abs_lag2_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3721.523268,TRUE,
seas_sst_temp_change_abs_lag9_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3721.523376,TRUE,
min_sbt_temp_change_abs_lag9_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3721.524283,TRUE,
seas_sbt_temp_change_lag7_scaled,*,tl_ocean_scaled,3721.531264,TRUE,
seas_sst_temp_change_lag7_scaled,*,tl_ocean_scaled,3721.534844,TRUE,
seas_sbt_temp_change_lag8_scaled,+,length.max_ocean_scaled,3721.539457,TRUE,
min_sbt_temp_change_lag5_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3721.540199,TRUE,
0,+,length.max_ocean_scaled,3721.547387,TRUE,
max_sst_temp_change_abs_lag2_scaled,*,age.maturity_ocean_scaled,3721.550025,TRUE,
min_sbt_temp_lag3_scaled,+,tl_ocean_scaled,3721.550645,TRUE,
max_sst_temp_lag8_scaled,+,0,3721.55243,TRUE,
seas_sbt_temp_lag9_scaled,*,age.maturity_ocean_scaled,3721.555825,TRUE,
min_sbt_temp_change_abs_lag9_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3721.556364,TRUE,
min_sbt_temp_lag10_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3721.559327,TRUE,
max_sst_temp_change_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3721.569193,TRUE,
min_sbt_temp_lag6_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3721.571065,TRUE,
seas_sst_temp_change_lag8_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3721.576959,TRUE,
max_sbt_temp_lag5_scaled,+,length.max_ocean_scaled,3721.59018,TRUE,
min_sbt_temp_change_lag7_scaled,*,length.max_ocean_scaled,3721.595546,TRUE,
max_sbt_temp_change_abs_lag7_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3721.598019,TRUE,
seas_sbt_temp_lag10_scaled,*,age.maturity_ocean_scaled,3721.599173,TRUE,
seas_sbt_temp_lag5_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3721.602297,TRUE,
min_sst_temp_change_lag7_scaled,*,length.max_ocean_scaled,3721.602771,TRUE,
seas_sst_temp_lag2_scaled,+,length.max_ocean_scaled,3721.604715,TRUE,
seas_sst_temp_lag6_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3721.608057,TRUE,
max_sst_temp_lag7_scaled,+,length.max_ocean_scaled,3721.612476,TRUE,
seas_sbt_temp_change_abs_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3721.612807,TRUE,
seas_sbt_temp_change_abs_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3721.620692,TRUE,
min_sbt_temp_change_lag9_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3721.622261,TRUE,
seas_sst_temp_change_lag2_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3721.627533,TRUE,
min_sbt_temp_change_lag6_scaled,+,length.max_ocean_scaled,3721.627744,TRUE,
max_sst_temp_lag4_scaled,+,length.max_ocean_scaled,3721.629956,TRUE,
max_sst_temp_change_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3721.630101,TRUE,
max_sbt_temp_lag4_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3721.634416,TRUE,
max_sbt_temp_change_lag8_scaled,*,age.maturity_ocean_scaled,3721.644547,TRUE,
min_sst_temp_change_lag9_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3721.652711,TRUE,
seas_sbt_temp_lag4_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3721.656972,TRUE,
seas_sst_temp_change_lag8_scaled,*,tl_ocean_scaled,3721.658492,TRUE,
seas_sst_temp_lag10_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3721.66456,TRUE,
max_sst_temp_lag1_scaled,+,0,3721.677332,TRUE,
seas_sbt_temp_change_lag9_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3721.67743,TRUE,
min_sst_temp_change_abs_lag7_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3721.677802,TRUE,
min_sst_temp_lag7_scaled,+,0,3721.683672,TRUE,
max_sbt_temp_change_abs_lag1_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3721.683994,TRUE,
min_sst_temp_change_abs_lag8_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3721.684039,TRUE,
min_sst_temp_change_abs_lag7_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3721.687786,TRUE,
max_sbt_temp_lag8_scaled,*,tl_ocean_scaled,3721.690136,TRUE,
min_sbt_temp_lag10_scaled,+,tl_ocean_scaled,3721.69105,TRUE,
max_sbt_temp_change_abs_lag7_scaled,+,tl_ocean_scaled,3721.69156,TRUE,
max_sbt_temp_change_lag4_scaled,*,age.maturity_ocean_scaled,3721.694802,TRUE,
min_sbt_temp_change_lag2_scaled,+,0,3721.702366,TRUE,
seas_sbt_temp_lag9_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3721.705048,TRUE,
min_sbt_temp_change_abs_lag8_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3721.708217,TRUE,
min_sbt_temp_change_abs_scaled,*,age.maturity_ocean_scaled,3721.70944,TRUE,
min_sst_temp_change_lag6_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3721.712231,TRUE,
min_sbt_temp_change_lag1_scaled,*,length.max_ocean_scaled,3721.714882,TRUE,
min_sst_temp_change_lag9_scaled,+,tl_ocean_scaled,3721.725125,TRUE,
min_sst_temp_change_scaled,+,length.max_ocean_scaled,3721.730231,TRUE,
max_sst_temp_change_lag1_scaled,+,length.max_ocean_scaled,3721.731274,TRUE,
max_sbt_temp_lag3_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3721.733066,TRUE,
seas_sbt_temp_lag10_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3721.734719,TRUE,
max_sbt_temp_change_lag6_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3721.736004,TRUE,
max_sst_temp_change_abs_lag2_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3721.737581,TRUE,
min_sst_temp_change_lag5_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3721.73889,TRUE,
seas_sbt_temp_change_abs_lag8_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3721.738898,TRUE,
max_sst_temp_lag6_scaled,+,length.max_ocean_scaled,3721.741272,TRUE,
min_sst_temp_change_abs_lag6_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3721.750053,TRUE,
seas_sbt_temp_change_abs_scaled,+,length.max_ocean_scaled,3721.752735,TRUE,
min_sst_temp_lag7_scaled,*,tl_ocean_scaled,3721.754635,TRUE,
min_sst_temp_change_abs_lag6_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3721.758052,TRUE,
min_sst_temp_change_abs_lag5_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3721.760938,TRUE,
min_sst_temp_change_abs_lag9_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3721.769936,TRUE,
seas_sbt_temp_change_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3721.779548,TRUE,
seas_sst_temp_change_lag6_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3721.78294,TRUE,
min_sbt_temp_change_abs_lag3_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3721.786959,TRUE,
min_sst_temp_lag10_scaled,+,0,3721.791016,TRUE,
seas_sbt_temp_change_abs_lag8_scaled,*,age.maturity_ocean_scaled,3721.79199,TRUE,
max_sbt_temp_change_abs_lag3_scaled,*,length.max_ocean_scaled,3721.794345,TRUE,
seas_sbt_temp_lag4_scaled,+,tl_ocean_scaled,3721.803098,TRUE,
min_sbt_temp_change_abs_lag2_scaled,*,age.maturity_ocean_scaled,3721.806647,TRUE,
min_sbt_temp_lag3_scaled,*,tl_ocean_scaled,3721.812767,TRUE,
min_sst_temp_change_abs_lag9_scaled,*,age.maturity_ocean_scaled,3721.815662,TRUE,
min_sst_temp_change_lag2_scaled,+,0,3721.817597,TRUE,
seas_sst_temp_change_lag5_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3721.817969,TRUE,
min_sbt_temp_change_abs_lag2_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3721.81894,TRUE,
seas_sbt_temp_change_lag1_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3721.821614,TRUE,
max_sbt_temp_change_lag8_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3721.827053,TRUE,
seas_sbt_temp_change_abs_lag4_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3721.827693,TRUE,
seas_sst_temp_lag7_scaled,*,age.maturity_ocean_scaled,3721.842937,TRUE,
seas_sst_temp_lag9_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3721.845337,TRUE,
min_sst_temp_lag10_scaled,*,tl_ocean_scaled,3721.85898,TRUE,
seas_sst_temp_change_abs_lag2_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3721.862209,TRUE,
min_sbt_temp_change_lag8_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3721.870981,TRUE,
max_sbt_temp_change_lag4_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3721.877412,TRUE,
max_sbt_temp_change_lag9_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3721.88025,TRUE,
max_sbt_temp_change_lag4_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3721.880972,TRUE,
seas_sst_temp_change_abs_lag2_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3721.884577,TRUE,
seas_sst_temp_change_lag5_scaled,*,tl_ocean_scaled,3721.884761,TRUE,
min_sbt_temp_change_abs_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3721.886726,TRUE,
seas_sbt_temp_change_abs_lag6_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3721.888287,TRUE,
seas_sbt_temp_change_lag3_scaled,*,length.max_ocean_scaled,3721.892637,TRUE,
max_sst_temp_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3721.904094,TRUE,29.90814454
max_sst_temp_change_abs_lag3_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3721.906145,TRUE,
min_sbt_temp_change_lag5_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3721.906699,TRUE,
seas_sst_temp_change_abs_lag2_scaled,*,tl_ocean_scaled,3721.908745,TRUE,
max_sst_temp_change_lag7_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3721.91139,TRUE,
max_sst_temp_lag10_scaled,+,0,3721.912764,TRUE,
min_sbt_temp_change_abs_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3721.914296,TRUE,
max_sbt_temp_lag8_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3721.915558,TRUE,
max_sst_temp_change_lag2_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3721.916456,TRUE,
min_sbt_temp_lag6_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3721.925414,TRUE,
max_sbt_temp_change_abs_lag8_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3721.939122,TRUE,
max_sbt_temp_lag6_scaled,+,length.max_ocean_scaled,3721.939519,TRUE,
max_sst_temp_change_abs_lag7_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3721.940735,TRUE,
seas_sst_temp_lag1_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3721.942621,TRUE,
min_sbt_temp_change_lag8_scaled,+,tl_ocean_scaled,3721.945061,TRUE,
min_sbt_temp_change_abs_lag7_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3721.945948,TRUE,
max_sbt_temp_lag5_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3721.946778,TRUE,
max_sbt_temp_lag3_scaled,+,length.max_ocean_scaled,3721.956181,TRUE,
seas_sbt_temp_change_abs_lag1_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3721.957036,TRUE,
max_sst_temp_lag1_scaled,*,tl_ocean_scaled,3721.963312,TRUE,
seas_sbt_temp_lag8_scaled,+,length.max_ocean_scaled,3721.968763,TRUE,
max_sst_temp_change_lag6_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3721.969401,TRUE,
seas_sbt_temp_change_abs_lag8_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3721.971154,TRUE,
seas_sbt_temp_change_lag5_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3721.97362,TRUE,
seas_sst_temp_change_abs_lag4_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3721.973691,TRUE,
seas_sbt_temp_change_abs_lag1_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3721.976136,TRUE,
seas_sbt_temp_change_abs_lag6_scaled,+,tl_ocean_scaled,3721.98177,TRUE,
seas_sst_temp_change_abs_lag6_scaled,+,0,3721.98234,TRUE,
min_sbt_temp_change_abs_lag2_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3721.987067,TRUE,
max_sbt_temp_change_abs_lag2_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3721.987575,TRUE,
min_sst_temp_change_lag5_scaled,+,length.max_ocean_scaled,3721.989143,TRUE,
seas_sbt_temp_lag8_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3721.990728,TRUE,
max_sst_temp_change_lag5_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3721.992657,TRUE,
max_sst_temp_change_lag2_scaled,+,tl_ocean_scaled,3721.994314,TRUE,
min_sbt_temp_lag8_scaled,+,length.max_ocean_scaled,3721.997865,TRUE,
min_sst_temp_change_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3721.997881,TRUE,
min_sst_temp_change_abs_lag9_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3721.998266,TRUE,
min_sst_temp_change_lag1_scaled,+,length.max_ocean_scaled,3722.002726,TRUE,
min_sbt_temp_change_lag5_scaled,*,tl_ocean_scaled,3722.012215,TRUE,
max_sst_temp_change_lag4_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3722.016822,TRUE,
seas_sbt_temp_lag10_scaled,*,length.max_ocean_scaled,3722.017093,TRUE,
seas_sst_temp_lag7_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3722.019104,TRUE,
min_sbt_temp_change_lag3_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3722.019733,TRUE,
max_sbt_temp_lag9_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3722.023332,TRUE,
max_sst_temp_lag3_scaled,+,0,3722.025948,TRUE,
min_sbt_temp_change_scaled,+,0,3722.032949,TRUE,
seas_sst_temp_lag1_scaled,+,tl_ocean_scaled,3722.035183,TRUE,
min_sbt_temp_change_abs_lag7_scaled,+,tl_ocean_scaled,3722.040502,TRUE,
min_sbt_temp_lag10_scaled,*,tl_ocean_scaled,3722.040684,TRUE,
seas_sst_temp_change_lag4_scaled,+,0,3722.041047,TRUE,
max_sbt_temp_change_abs_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3722.05067,TRUE,
seas_sst_temp_change_abs_lag7_scaled,+,length.max_ocean_scaled,3722.050735,TRUE,
min_sst_temp_change_lag6_scaled,+,length.max_ocean_scaled,3722.056725,TRUE,
max_sbt_temp_lag7_scaled,+,length.max_ocean_scaled,3722.060085,TRUE,
seas_sbt_temp_change_lag1_scaled,+,length.max_ocean_scaled,3722.060213,TRUE,
min_sbt_temp_change_abs_lag3_scaled,+,length.max_ocean_scaled,3722.064885,TRUE,
max_sst_temp_change_lag5_scaled,+,tl_ocean_scaled,3722.068906,TRUE,
seas_sst_temp_change_abs_lag3_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3722.070511,TRUE,
min_sbt_temp_lag6_scaled,*,tl_ocean_scaled,3722.070654,TRUE,
seas_sst_temp_change_abs_lag4_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3722.0723,TRUE,
max_sst_temp_lag8_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3722.074215,TRUE,
seas_sst_temp_change_abs_lag9_scaled,+,length.max_ocean_scaled,3722.077897,TRUE,
max_sbt_temp_change_lag7_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3722.081241,TRUE,
max_sbt_temp_change_abs_lag4_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3722.081571,TRUE,
max_sbt_temp_lag4_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3722.08235,TRUE,
min_sst_temp_change_abs_lag1_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3722.082649,TRUE,
max_sbt_temp_change_lag9_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3722.08266,TRUE,
max_sst_temp_change_lag4_scaled,+,tl_ocean_scaled,3722.091631,TRUE,
min_sbt_temp_change_lag3_scaled,+,tl_ocean_scaled,3722.094573,TRUE,
seas_sst_temp_change_abs_lag4_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3722.09784,TRUE,
max_sst_temp_change_abs_lag6_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3722.101937,TRUE,
max_sbt_temp_change_abs_scaled,+,tl_ocean_scaled,3722.1099,TRUE,
seas_sst_temp_change_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3722.110418,TRUE,
max_sbt_temp_lag8_scaled,+,tl_ocean_scaled,3722.113503,TRUE,
max_sst_temp_scaled,+,tl_ocean_scaled,3722.114611,TRUE,
max_sst_temp_change_abs_lag6_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3722.1147,TRUE,
seas_sst_temp_change_abs_lag8_scaled,+,length.max_ocean_scaled,3722.118527,TRUE,
min_sst_temp_lag3_scaled,+,length.max_ocean_scaled,3722.11979,TRUE,
min_sbt_temp_change_lag7_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3722.123843,TRUE,
min_sbt_temp_lag6_scaled,+,tl_ocean_scaled,3722.128026,TRUE,
seas_sbt_temp_lag5_scaled,*,tl_ocean_scaled,3722.131126,TRUE,
max_sst_temp_change_lag8_scaled,+,length.max_ocean_scaled,3722.132679,TRUE,
min_sbt_temp_change_lag2_scaled,*,length.max_ocean_scaled,3722.137785,TRUE,
seas_sbt_temp_change_lag4_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3722.143431,TRUE,
min_sbt_temp_lag5_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3722.143745,TRUE,
min_sbt_temp_lag3_scaled,+,0,3722.144578,TRUE,
min_sst_temp_lag6_scaled,+,length.max_ocean_scaled,3722.151682,TRUE,
max_sbt_temp_lag4_scaled,*,tl_ocean_scaled,3722.16623,TRUE,
max_sbt_temp_change_abs_lag4_scaled,+,tl_ocean_scaled,3722.172542,TRUE,
seas_sst_temp_change_lag2_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3722.174365,TRUE,
seas_sst_temp_lag8_scaled,+,0,3722.175638,TRUE,
max_sst_temp_change_abs_lag3_scaled,*,length.max_ocean_scaled,3722.178685,TRUE,
seas_sst_temp_lag3_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3722.181982,TRUE,
max_sbt_temp_change_abs_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3722.183952,TRUE,
seas_sbt_temp_change_lag8_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3722.187284,TRUE,
min_sbt_temp_change_abs_lag7_scaled,*,length.max_ocean_scaled,3722.189077,TRUE,
max_sst_temp_change_abs_lag6_scaled,*,tl_ocean_scaled,3722.19116,TRUE,
0,+,length.max_ocean_scaled + tl_ocean_scaled,3722.19349,TRUE,
min_sst_temp_change_abs_scaled,*,tl_ocean_scaled,3722.200307,TRUE,
seas_sst_temp_lag3_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3722.206633,TRUE,
min_sbt_temp_change_lag7_scaled,*,tl_ocean_scaled,3722.209709,TRUE,
min_sst_temp_change_abs_lag9_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3722.210299,TRUE,
min_sst_temp_change_abs_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3722.213447,TRUE,
seas_sst_temp_lag2_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3722.215052,TRUE,
min_sbt_temp_change_lag4_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3722.217641,TRUE,
seas_sbt_temp_lag2_scaled,+,length.max_ocean_scaled,3722.221024,TRUE,
max_sst_temp_lag3_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3722.223631,TRUE,
seas_sst_temp_lag1_scaled,*,length.max_ocean_scaled,3722.22433,TRUE,
max_sbt_temp_change_abs_lag7_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3722.224491,TRUE,
seas_sbt_temp_change_abs_lag1_scaled,+,length.max_ocean_scaled,3722.237738,TRUE,
min_sbt_temp_change_lag7_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3722.239258,TRUE,
max_sbt_temp_change_abs_lag3_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3722.246758,TRUE,
seas_sbt_temp_change_abs_lag8_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3722.248009,TRUE,
min_sst_temp_change_lag2_scaled,*,length.max_ocean_scaled,3722.249369,TRUE,
min_sst_temp_change_lag7_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3722.252959,TRUE,
max_sbt_temp_change_abs_lag7_scaled,*,tl_ocean_scaled,3722.255953,TRUE,
seas_sbt_temp_change_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3722.259332,TRUE,
seas_sst_temp_change_lag4_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3722.260833,TRUE,
max_sbt_temp_change_lag7_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3722.262396,TRUE,
seas_sbt_temp_change_lag8_scaled,+,tl_ocean_scaled,3722.262639,TRUE,
seas_sst_temp_change_lag1_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3722.263084,TRUE,
seas_sst_temp_change_lag1_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3722.270602,TRUE,
0,+,tl_ocean_scaled,3722.271295,TRUE,
seas_sbt_temp_change_lag6_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3722.275367,TRUE,
max_sbt_temp_lag4_scaled,+,tl_ocean_scaled,3722.276157,TRUE,
min_sbt_temp_change_lag6_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3722.276947,TRUE,
max_sbt_temp_lag3_scaled,*,tl_ocean_scaled,3722.282276,TRUE,
seas_sst_temp_lag2_scaled,*,tl_ocean_scaled,3722.283103,TRUE,
max_sbt_temp_change_abs_lag3_scaled,*,tl_ocean_scaled,3722.285607,TRUE,
max_sbt_temp_change_lag9_scaled,+,length.max_ocean_scaled,3722.286383,TRUE,
