temp_variable,sign,trait_variable,AICc,converge,DeltaAIC
min_sbt_temp_change_abs_lag7_scaled,+,length.max_ocean_scaled,3429.095264,TRUE,28.54106332
seas_sbt_temp_change_lag2_scaled,*,length.max_ocean_scaled,3429.101838,TRUE,28.54763766
seas_sst_temp_change_abs_lag6_scaled,*,tl_ocean_scaled,3429.104445,TRUE,28.55024491
min_sst_temp_change_abs_lag7_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3429.106848,TRUE,28.55264789
seas_sbt_temp_change_abs_lag1_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3429.10892,TRUE,28.55471975
min_sbt_temp_change_lag4_scaled,+,length.max_ocean_scaled,3429.113446,TRUE,28.5592452
max_sbt_temp_lag7_scaled,+,tl_ocean_scaled,3429.120453,TRUE,28.56625249
max_sbt_temp_change_lag9_scaled,+,tl_ocean_scaled,3429.122007,TRUE,28.56780647
max_sst_temp_lag3_scaled,+,0,3429.122368,TRUE,28.56816721
min_sbt_temp_change_abs_lag5_scaled,+,tl_ocean_scaled,3429.12663,TRUE,28.57242993
max_sbt_temp_change_lag7_scaled,*,tl_ocean_scaled,3429.130867,TRUE,28.5766668
min_sbt_temp_change_abs_lag7_scaled,+,tl_ocean_scaled,3429.146641,TRUE,28.59244091
min_sbt_temp_change_abs_scaled,*,tl_ocean_scaled,3429.146739,TRUE,28.59253813
max_sbt_temp_change_lag4_scaled,+,length.max_ocean_scaled,3429.151814,TRUE,28.5976136
min_sst_temp_change_abs_lag1_scaled,+,tl_ocean_scaled,3429.157649,TRUE,28.60344854
max_sst_temp_change_abs_lag7_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3429.157793,TRUE,28.60359226
max_sbt_temp_change_abs_lag3_scaled,+,length.max_ocean_scaled,3429.159956,TRUE,28.60575512
seas_sbt_temp_change_lag3_scaled,+,length.max_ocean_scaled,3429.160583,TRUE,28.60638243
seas_sbt_temp_change_abs_lag4_scaled,+,tl_ocean_scaled,3429.164802,TRUE,28.61060168
max_sst_temp_change_lag8_scaled,+,0,3429.167334,TRUE,28.61313342
seas_sst_temp_lag2_scaled,+,length.max_ocean_scaled,3429.16805,TRUE,28.61384978
seas_sst_temp_change_abs_lag9_scaled,+,length.max_ocean_scaled,3429.176419,TRUE,28.62221818
min_sbt_temp_change_lag9_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3429.183278,TRUE,28.62907795
min_sbt_temp_change_lag4_scaled,+,tl_ocean_scaled,3429.193231,TRUE,28.63903037
seas_sst_temp_lag4_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3429.199377,TRUE,28.64517661
seas_sst_temp_change_abs_lag1_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3429.21162,TRUE,28.65741912
max_sst_temp_change_lag9_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3429.215717,TRUE,28.66151694
seas_sst_temp_change_abs_lag7_scaled,+,length.max_ocean_scaled,3429.216407,TRUE,28.66220647
min_sst_temp_lag1_scaled,+,length.max_ocean_scaled,3429.221657,TRUE,28.66745679
max_sst_temp_change_abs_lag5_scaled,+,length.max_ocean_scaled,3429.222745,TRUE,28.66854436
seas_sst_temp_change_lag3_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3429.222945,TRUE,28.66874433
max_sbt_temp_lag10_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3429.22334,TRUE,28.66913982
max_sst_temp_change_abs_lag8_scaled,*,tl_ocean_scaled,3429.225333,TRUE,28.67113244
max_sbt_temp_change_lag4_scaled,+,tl_ocean_scaled,3429.231792,TRUE,28.67759168
seas_sbt_temp_change_lag3_scaled,+,tl_ocean_scaled,3429.24027,TRUE,28.68606954
min_sbt_temp_lag7_scaled,+,tl_ocean_scaled,3429.240894,TRUE,28.68669357
max_sst_temp_change_abs_lag9_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3429.241225,TRUE,28.6870249
max_sbt_temp_lag6_scaled,+,length.max_ocean_scaled,3429.243748,TRUE,28.68954706
min_sst_temp_lag2_scaled,+,length.max_ocean_scaled,3429.251467,TRUE,28.69726671
max_sst_temp_change_scaled,+,length.max_ocean_scaled,3429.251983,TRUE,28.69778262
seas_sst_temp_change_abs_lag9_scaled,+,tl_ocean_scaled,3429.25295,TRUE,28.69874919
max_sbt_temp_change_abs_lag3_scaled,+,tl_ocean_scaled,3429.259198,TRUE,28.70499709
min_sst_temp_change_lag4_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3429.25968,TRUE,28.70547989
min_sst_temp_lag5_scaled,+,tl_ocean_scaled,3429.266803,TRUE,28.71260287
max_sbt_temp_change_abs_lag7_scaled,*,tl_ocean_scaled,3429.268711,TRUE,28.71451044
seas_sst_temp_lag1_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3429.288419,TRUE,28.73421882
seas_sst_temp_lag2_scaled,+,tl_ocean_scaled,3429.290444,TRUE,28.73624379
seas_sst_temp_change_abs_lag7_scaled,+,tl_ocean_scaled,3429.291106,TRUE,28.73690576
seas_sbt_temp_change_abs_lag5_scaled,*,length.max_ocean_scaled,3429.294866,TRUE,28.74066594
min_sst_temp_lag8_scaled,+,0,3429.303094,TRUE,28.74889377
max_sst_temp_change_abs_lag5_scaled,+,tl_ocean_scaled,3429.309807,TRUE,28.75560687
0,+,0,3429.31514,TRUE,28.7609396
max_sbt_temp_lag8_scaled,+,tl_ocean_scaled,3429.318331,TRUE,28.76413029
min_sbt_temp_change_abs_lag4_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3429.325649,TRUE,28.77144904
max_sbt_temp_change_lag5_scaled,*,length.max_ocean_scaled,3429.331435,TRUE,28.77723415
max_sst_temp_change_scaled,+,tl_ocean_scaled,3429.333967,TRUE,28.77976654
seas_sbt_temp_change_lag5_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3429.334718,TRUE,28.78051722
max_sst_temp_change_lag8_scaled,*,length.max_ocean_scaled,3429.334721,TRUE,28.78052053
seas_sst_temp_lag5_scaled,+,length.max_ocean_scaled,3429.336645,TRUE,28.78244481
min_sst_temp_change_abs_lag5_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3429.338221,TRUE,28.78402095
seas_sbt_temp_change_abs_lag8_scaled,*,length.max_ocean_scaled,3429.345105,TRUE,28.79090421
min_sst_temp_change_abs_lag5_scaled,*,tl_ocean_scaled,3429.358383,TRUE,28.80418304
seas_sst_temp_change_lag9_scaled,+,length.max_ocean_scaled,3429.359558,TRUE,28.8053571
seas_sbt_temp_change_lag7_scaled,*,length.max_ocean_scaled,3429.369078,TRUE,28.81487731
min_sbt_temp_change_abs_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3429.379595,TRUE,28.82539469
max_sbt_temp_lag7_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3429.399417,TRUE,28.84521696
seas_sst_temp_change_lag9_scaled,*,tl_ocean_scaled,3429.400175,TRUE,28.8459744
min_sst_temp_change_lag8_scaled,+,length.max_ocean_scaled,3429.402097,TRUE,28.84789656
min_sst_temp_scaled,+,length.max_ocean_scaled,3429.40933,TRUE,28.85513002
seas_sbt_temp_lag6_scaled,+,length.max_ocean_scaled,3429.415126,TRUE,28.86092565
min_sbt_temp_change_abs_scaled,*,length.max_ocean_scaled,3429.428406,TRUE,28.87420543
min_sbt_temp_change_abs_scaled,+,0,3429.429073,TRUE,28.87487249
seas_sst_temp_change_abs_lag6_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3429.430165,TRUE,28.87596417
seas_sst_temp_change_lag9_scaled,+,tl_ocean_scaled,3429.437909,TRUE,28.88370835
min_sbt_temp_change_abs_lag2_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3429.445511,TRUE,28.89131078
min_sbt_temp_change_abs_lag5_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3429.446247,TRUE,28.89204701
max_sbt_temp_change_lag7_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3429.447542,TRUE,28.89334118
seas_sst_temp_lag5_scaled,+,tl_ocean_scaled,3429.449141,TRUE,28.89494016
min_sbt_temp_change_abs_lag1_scaled,+,0,3429.449883,TRUE,28.89568271
max_sbt_temp_change_lag9_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3429.450422,TRUE,28.89622189
min_sbt_temp_change_abs_lag6_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3429.456034,TRUE,28.90183394
min_sst_temp_lag1_scaled,+,tl_ocean_scaled,3429.464102,TRUE,28.90990194
min_sst_temp_change_abs_lag1_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3429.47815,TRUE,28.92394978
min_sbt_temp_change_abs_lag7_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3429.478295,TRUE,28.92409425
min_sst_temp_change_lag8_scaled,+,tl_ocean_scaled,3429.483137,TRUE,28.92893658
max_sbt_temp_lag5_scaled,+,length.max_ocean_scaled,3429.484491,TRUE,28.93029041
min_sst_temp_change_lag5_scaled,+,length.max_ocean_scaled,3429.486377,TRUE,28.93217662
seas_sbt_temp_change_abs_lag4_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3429.48698,TRUE,28.93277933
seas_sbt_temp_change_lag2_scaled,*,tl_ocean_scaled,3429.489165,TRUE,28.93496482
max_sbt_temp_lag6_scaled,+,tl_ocean_scaled,3429.49273,TRUE,28.93852911
min_sst_temp_lag2_scaled,+,tl_ocean_scaled,3429.492833,TRUE,28.93863232
min_sst_temp_change_abs_lag3_scaled,*,tl_ocean_scaled,3429.496653,TRUE,28.94245305
min_sbt_temp_lag8_scaled,+,length.max_ocean_scaled,3429.506425,TRUE,28.95222412
seas_sbt_temp_change_lag2_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3429.508757,TRUE,28.95455676
min_sbt_temp_lag5_scaled,+,length.max_ocean_scaled,3429.516579,TRUE,28.96237843
max_sbt_temp_change_abs_lag1_scaled,+,0,3429.517671,TRUE,28.96347088
seas_sbt_temp_change_abs_lag5_scaled,+,length.max_ocean_scaled,3429.51992,TRUE,28.96571963
min_sbt_temp_change_lag4_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3429.520405,TRUE,28.9662047
min_sbt_temp_lag7_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3429.524282,TRUE,28.97008134
max_sbt_temp_lag9_scaled,+,length.max_ocean_scaled,3429.536576,TRUE,28.98237564
min_sst_temp_change_abs_lag3_scaled,+,0,3429.538487,TRUE,28.98428686
min_sst_temp_lag9_scaled,+,length.max_ocean_scaled,3429.539048,TRUE,28.98484726
min_sst_temp_lag5_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3429.53924,TRUE,28.98503988
max_sst_temp_change_abs_lag8_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3429.543281,TRUE,28.98908074
max_sst_temp_change_lag1_scaled,+,length.max_ocean_scaled,3429.543982,TRUE,28.98978118
seas_sbt_temp_lag8_scaled,+,length.max_ocean_scaled,3429.556001,TRUE,29.00180081
max_sbt_temp_change_lag4_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3429.558824,TRUE,29.00462374
seas_sbt_temp_change_lag3_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3429.566244,TRUE,29.01204388
min_sst_temp_change_lag5_scaled,+,tl_ocean_scaled,3429.567691,TRUE,29.01349019
min_sst_temp_lag7_scaled,+,0,3429.574182,TRUE,29.01998123
max_sbt_temp_change_abs_lag3_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3429.576601,TRUE,29.02240012
seas_sst_temp_change_abs_lag3_scaled,+,0,3429.578537,TRUE,29.02433618
seas_sst_temp_change_abs_lag9_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3429.581264,TRUE,29.02706328
min_sbt_temp_lag9_scaled,+,length.max_ocean_scaled,3429.586442,TRUE,29.03224179
min_sst_temp_change_abs_lag4_scaled,*,length.max_ocean_scaled,3429.592158,TRUE,29.03795731
seas_sbt_temp_lag6_scaled,+,tl_ocean_scaled,3429.59643,TRUE,29.04222907
seas_sst_temp_lag2_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3429.59981,TRUE,29.04560998
min_sst_temp_change_lag6_scaled,+,0,3429.601097,TRUE,29.04689661
max_sbt_temp_lag8_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3429.60199,TRUE,29.04778969
min_sst_temp_change_abs_lag5_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3429.603271,TRUE,29.04907069
min_sst_temp_change_abs_lag7_scaled,*,tl_ocean_scaled,3429.608577,TRUE,29.05437649
seas_sbt_temp_change_abs_lag2_scaled,*,tl_ocean_scaled,3429.6175,TRUE,29.06329956
seas_sbt_temp_change_abs_lag5_scaled,+,tl_ocean_scaled,3429.619195,TRUE,29.06499456
seas_sst_temp_change_abs_lag7_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3429.621295,TRUE,29.06709418
max_sst_temp_change_lag1_scaled,+,tl_ocean_scaled,3429.623968,TRUE,29.06976802
max_sbt_temp_change_abs_lag7_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3429.624054,TRUE,29.06985393
seas_sst_temp_change_lag4_scaled,*,tl_ocean_scaled,3429.630583,TRUE,29.0763825
max_sst_temp_change_abs_lag5_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3429.634801,TRUE,29.08060035
seas_sbt_temp_change_abs_lag6_scaled,+,length.max_ocean_scaled,3429.635818,TRUE,29.08161717
min_sst_temp_scaled,+,tl_ocean_scaled,3429.636277,TRUE,29.08207665
seas_sst_temp_change_lag4_scaled,+,length.max_ocean_scaled,3429.638745,TRUE,29.08454445
max_sst_temp_change_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3429.656819,TRUE,29.10261822
min_sbt_temp_lag6_scaled,+,length.max_ocean_scaled,3429.658614,TRUE,29.10441363
min_sst_temp_change_lag8_scaled,*,length.max_ocean_scaled,3429.659535,TRUE,29.10533412
min_sst_temp_lag3_scaled,+,0,3429.659649,TRUE,29.10544905
min_sst_temp_change_lag1_scaled,*,tl_ocean_scaled,3429.672139,TRUE,29.11793846
seas_sbt_temp_lag6_scaled,*,tl_ocean_scaled,3429.67537,TRUE,29.12116969
seas_sst_temp_change_abs_lag2_scaled,+,length.max_ocean_scaled,3429.680446,TRUE,29.1262455
seas_sst_temp_change_lag5_scaled,+,length.max_ocean_scaled,3429.684793,TRUE,29.13059229
max_sbt_temp_change_abs_lag8_scaled,*,tl_ocean_scaled,3429.690244,TRUE,29.13604396
seas_sbt_temp_change_abs_lag6_scaled,+,tl_ocean_scaled,3429.69902,TRUE,29.14481969
max_sbt_temp_change_abs_lag2_scaled,*,tl_ocean_scaled,3429.699524,TRUE,29.14532369
max_sbt_temp_lag5_scaled,+,tl_ocean_scaled,3429.712259,TRUE,29.15805887
seas_sbt_temp_lag6_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3429.714654,TRUE,29.16045346
seas_sst_temp_change_lag9_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3429.715409,TRUE,29.1612082
seas_sbt_temp_lag8_scaled,+,tl_ocean_scaled,3429.719781,TRUE,29.16558065
seas_sst_temp_change_lag4_scaled,+,tl_ocean_scaled,3429.720144,TRUE,29.16594394
min_sst_temp_lag10_scaled,+,length.max_ocean_scaled,3429.720457,TRUE,29.16625656
min_sbt_temp_lag8_scaled,+,tl_ocean_scaled,3429.720607,TRUE,29.16640657
max_sbt_temp_lag10_scaled,+,0,3429.724255,TRUE,29.17005471
min_sst_temp_change_scaled,*,length.max_ocean_scaled,3429.72626,TRUE,29.17205952
seas_sbt_temp_change_abs_lag1_scaled,+,0,3429.728726,TRUE,29.17452509
seas_sst_temp_change_lag6_scaled,*,length.max_ocean_scaled,3429.729728,TRUE,29.17552751
min_sbt_temp_lag5_scaled,+,tl_ocean_scaled,3429.735279,TRUE,29.18107848
min_sst_temp_change_lag6_scaled,*,tl_ocean_scaled,3429.735376,TRUE,29.18117602
seas_sbt_temp_scaled,+,length.max_ocean_scaled,3429.73705,TRUE,29.18284937
min_sbt_temp_change_abs_lag4_scaled,+,length.max_ocean_scaled,3429.742607,TRUE,29.18840658
max_sst_temp_lag2_scaled,*,tl_ocean_scaled,3429.743302,TRUE,29.18910168
min_sst_temp_lag1_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3429.744456,TRUE,29.19025574
seas_sbt_temp_lag7_scaled,+,length.max_ocean_scaled,3429.75042,TRUE,29.19621998
min_sst_temp_lag9_scaled,+,tl_ocean_scaled,3429.754193,TRUE,29.1999927
max_sst_temp_change_lag8_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3429.754455,TRUE,29.20025463
max_sbt_temp_lag9_scaled,+,tl_ocean_scaled,3429.759052,TRUE,29.20485152
seas_sst_temp_lag5_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3429.764657,TRUE,29.21045681
seas_sst_temp_change_lag9_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3429.76547,TRUE,29.2112692
seas_sst_temp_change_abs_lag2_scaled,+,tl_ocean_scaled,3429.765556,TRUE,29.2113551
seas_sst_temp_change_scaled,+,length.max_ocean_scaled,3429.765957,TRUE,29.21175669
seas_sst_temp_change_lag5_scaled,+,tl_ocean_scaled,3429.766252,TRUE,29.21205203
seas_sst_temp_change_abs_scaled,+,length.max_ocean_scaled,3429.766493,TRUE,29.21229278
seas_sbt_temp_change_abs_lag8_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3429.769139,TRUE,29.21493857
min_sst_temp_lag2_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3429.772104,TRUE,29.21790355
min_sbt_temp_lag3_scaled,+,tl_ocean_scaled,3429.772513,TRUE,29.21831236
max_sbt_temp_lag1_scaled,+,length.max_ocean_scaled,3429.776629,TRUE,29.22242818
max_sbt_temp_change_lag5_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3429.776938,TRUE,29.22273766
max_sbt_temp_lag6_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3429.780098,TRUE,29.22589803
seas_sbt_temp_change_abs_lag5_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3429.789421,TRUE,29.23522083
min_sbt_temp_lag9_scaled,+,tl_ocean_scaled,3429.792692,TRUE,29.23849179
max_sst_temp_change_abs_lag7_scaled,*,length.max_ocean_scaled,3429.793358,TRUE,29.23915775
min_sbt_temp_change_scaled,*,length.max_ocean_scaled,3429.794059,TRUE,29.23985878
min_sbt_temp_change_abs_lag9_scaled,*,tl_ocean_scaled,3429.796309,TRUE,29.24210901
min_sbt_temp_lag3_scaled,+,length.max_ocean_scaled,3429.799273,TRUE,29.24507262
min_sbt_temp_change_abs_lag9_scaled,+,length.max_ocean_scaled,3429.7994,TRUE,29.24519924
max_sbt_temp_change_abs_lag6_scaled,+,length.max_ocean_scaled,3429.800955,TRUE,29.24675445
min_sst_temp_change_abs_lag4_scaled,+,length.max_ocean_scaled,3429.80232,TRUE,29.24811971
max_sst_temp_change_abs_lag7_scaled,+,0,3429.805618,TRUE,29.25141737
min_sbt_temp_change_lag6_scaled,+,length.max_ocean_scaled,3429.807027,TRUE,29.25282656
min_sst_temp_change_lag8_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3429.8083,TRUE,29.25409924
seas_sbt_temp_change_lag2_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3429.814934,TRUE,29.2607337
seas_sbt_temp_change_lag7_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3429.815366,TRUE,29.26116537
max_sbt_temp_change_lag1_scaled,+,length.max_ocean_scaled,3429.817125,TRUE,29.26292447
max_sst_temp_lag6_scaled,*,tl_ocean_scaled,3429.824637,TRUE,29.27043659
max_sbt_temp_change_lag8_scaled,+,length.max_ocean_scaled,3429.83354,TRUE,29.27933968
seas_sbt_temp_lag1_scaled,+,length.max_ocean_scaled,3429.839877,TRUE,29.28567625
seas_sst_temp_change_abs_lag3_scaled,*,tl_ocean_scaled,3429.840224,TRUE,29.28602352
min_sbt_temp_change_abs_lag4_scaled,+,tl_ocean_scaled,3429.84332,TRUE,29.28911947
seas_sst_temp_change_scaled,+,tl_ocean_scaled,3429.846685,TRUE,29.29248456
seas_sst_temp_change_abs_lag3_scaled,*,length.max_ocean_scaled,3429.850077,TRUE,29.29587633
seas_sst_temp_change_abs_scaled,+,tl_ocean_scaled,3429.85031,TRUE,29.29610975
max_sbt_temp_change_abs_lag6_scaled,*,length.max_ocean_scaled,3429.855278,TRUE,29.30107727
seas_sst_temp_change_abs_lag1_scaled,+,0,3429.855305,TRUE,29.30110433
max_sst_temp_change_lag9_scaled,+,0,3429.857403,TRUE,29.30320224
min_sst_temp_change_lag5_scaled,*,tl_ocean_scaled,3429.859059,TRUE,29.3048585
seas_sst_temp_change_lag3_scaled,+,0,3429.861662,TRUE,29.30746136
min_sbt_temp_lag6_scaled,+,tl_ocean_scaled,3429.863204,TRUE,29.30900333
min_sbt_temp_lag2_scaled,+,length.max_ocean_scaled,3429.867046,TRUE,29.31284546
max_sbt_temp_change_lag4_scaled,*,tl_ocean_scaled,3429.871067,TRUE,29.31686629
min_sbt_temp_change_abs_lag6_scaled,*,tl_ocean_scaled,3429.874949,TRUE,29.32074822
seas_sbt_temp_change_lag1_scaled,+,length.max_ocean_scaled,3429.876845,TRUE,29.3226442
min_sst_temp_change_abs_lag3_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3429.880076,TRUE,29.32587595
max_sst_temp_change_abs_lag3_scaled,+,length.max_ocean_scaled,3429.881088,TRUE,29.32688715
min_sst_temp_change_abs_scaled,+,length.max_ocean_scaled,3429.887694,TRUE,29.33349328
min_sbt_temp_change_lag6_scaled,+,tl_ocean_scaled,3429.888283,TRUE,29.33408236
max_sbt_temp_change_abs_lag6_scaled,+,tl_ocean_scaled,3429.892921,TRUE,29.33872018
min_sst_temp_change_lag5_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3429.89393,TRUE,29.33972921
min_sst_temp_change_abs_lag4_scaled,+,tl_ocean_scaled,3429.894721,TRUE,29.34052049
min_sbt_temp_change_lag3_scaled,*,tl_ocean_scaled,3429.895474,TRUE,29.34127359
seas_sbt_temp_lag4_scaled,+,length.max_ocean_scaled,3429.898138,TRUE,29.34393801
min_sbt_temp_change_abs_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3429.898935,TRUE,29.3447348
max_sbt_temp_change_lag1_scaled,+,tl_ocean_scaled,3429.899086,TRUE,29.34488536
min_sbt_temp_change_abs_lag9_scaled,+,tl_ocean_scaled,3429.900232,TRUE,29.34603125
max_sst_temp_lag4_scaled,*,tl_ocean_scaled,3429.900335,TRUE,29.34613488
max_sst_temp_change_lag7_scaled,+,length.max_ocean_scaled,3429.900684,TRUE,29.34648339
seas_sbt_temp_lag6_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3429.901437,TRUE,29.34723699
seas_sbt_temp_scaled,+,tl_ocean_scaled,3429.901888,TRUE,29.34768772
seas_sbt_temp_lag7_scaled,+,tl_ocean_scaled,3429.903944,TRUE,29.3497432
min_sst_temp_change_lag4_scaled,+,0,3429.906888,TRUE,29.35268785
max_sbt_temp_lag7_scaled,+,0,3429.907147,TRUE,29.3529469
max_sbt_temp_scaled,+,length.max_ocean_scaled,3429.907583,TRUE,29.35338205
max_sbt_temp_change_lag8_scaled,+,tl_ocean_scaled,3429.913775,TRUE,29.35957411
min_sst_temp_lag10_scaled,+,tl_ocean_scaled,3429.917259,TRUE,29.36305895
min_sst_temp_change_abs_lag7_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3429.919117,TRUE,29.36491644
min_sst_temp_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3429.920741,TRUE,29.36654022
max_sst_temp_lag2_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3429.927413,TRUE,29.37321284
seas_sbt_temp_change_abs_lag5_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3429.941086,TRUE,29.38688561
seas_sst_temp_change_lag4_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3429.949583,TRUE,29.39538212
max_sst_temp_change_lag1_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3429.951981,TRUE,29.39778065
seas_sbt_temp_change_lag1_scaled,+,tl_ocean_scaled,3429.95737,TRUE,29.40316957
max_sst_temp_change_abs_lag3_scaled,+,tl_ocean_scaled,3429.957813,TRUE,29.40361266
max_sst_temp_change_lag8_scaled,*,tl_ocean_scaled,3429.968095,TRUE,29.4138945
seas_sbt_temp_lag5_scaled,+,length.max_ocean_scaled,3429.969595,TRUE,29.41539504
max_sbt_temp_change_abs_lag2_scaled,+,length.max_ocean_scaled,3429.970494,TRUE,29.41629379
min_sst_temp_change_abs_lag5_scaled,+,0,3429.974794,TRUE,29.42059305
max_sbt_temp_lag1_scaled,+,tl_ocean_scaled,3429.975731,TRUE,29.4215305
min_sst_temp_change_lag1_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3429.977185,TRUE,29.42298433
min_sst_temp_change_abs_scaled,+,tl_ocean_scaled,3429.977958,TRUE,29.42375786
max_sst_temp_change_lag7_scaled,+,tl_ocean_scaled,3429.980357,TRUE,29.42615649
seas_sbt_temp_change_abs_lag7_scaled,+,length.max_ocean_scaled,3429.98041,TRUE,29.42620906
min_sbt_temp_lag1_scaled,+,length.max_ocean_scaled,3429.980457,TRUE,29.42625658
min_sbt_temp_change_abs_lag9_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3429.989502,TRUE,29.43530139
max_sst_temp_lag5_scaled,*,tl_ocean_scaled,3429.989812,TRUE,29.43561158
seas_sst_temp_change_lag6_scaled,+,length.max_ocean_scaled,3429.990403,TRUE,29.43620239
seas_sst_temp_change_lag8_scaled,*,length.max_ocean_scaled,3429.995942,TRUE,29.44174128
min_sst_temp_lag6_scaled,+,length.max_ocean_scaled,3429.996211,TRUE,29.4420109
seas_sbt_temp_lag1_scaled,+,tl_ocean_scaled,3429.99661,TRUE,29.44240966
max_sbt_temp_change_abs_lag7_scaled,*,length.max_ocean_scaled,3429.996931,TRUE,29.4427305
max_sst_temp_change_abs_scaled,*,tl_ocean_scaled,3430.000114,TRUE,29.44591348
max_sbt_temp_lag5_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3430.005735,TRUE,29.45153492
min_sbt_temp_lag8_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3430.016505,TRUE,29.46230418
max_sbt_temp_change_lag6_scaled,+,length.max_ocean_scaled,3430.020626,TRUE,29.46642525
max_sbt_temp_lag4_scaled,+,length.max_ocean_scaled,3430.026416,TRUE,29.4722155
min_sbt_temp_lag5_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3430.029806,TRUE,29.47560507
seas_sbt_temp_lag8_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3430.030221,TRUE,29.47602071
seas_sbt_temp_change_abs_lag6_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3430.030743,TRUE,29.47654221
max_sbt_temp_change_abs_lag8_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3430.038343,TRUE,29.48414241
seas_sbt_temp_change_abs_lag2_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3430.040121,TRUE,29.48592081
max_sbt_temp_change_abs_lag2_scaled,+,tl_ocean_scaled,3430.040207,TRUE,29.48600616
min_sst_temp_lag9_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3430.043668,TRUE,29.48946792
seas_sst_temp_change_lag4_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3430.045199,TRUE,29.49099815
