temp_variable,sign,trait_variable,AICc,converge,DeltaAIC
min_sst_temp_lag7_scaled,+,length.max_ocean_scaled,3678.803867,TRUE,31.24652492
seas_sbt_temp_change_abs_lag6_scaled,+,tl_ocean_scaled,3678.809901,TRUE,31.25255914
max_sbt_temp_lag5_scaled,+,length.max_ocean_scaled,3678.811613,TRUE,31.25427102
min_sst_temp_change_abs_lag2_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3678.824554,TRUE,31.26721234
max_sbt_temp_change_lag1_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3678.831899,TRUE,31.27455678
seas_sbt_temp_lag5_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3678.834639,TRUE,31.27729752
seas_sst_temp_change_abs_lag5_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3678.834806,TRUE,31.27746431
max_sbt_temp_change_lag3_scaled,*,age.maturity_ocean_scaled,3678.837265,TRUE,31.27992351
min_sbt_temp_change_abs_lag7_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3678.838602,TRUE,31.28125973
min_sst_temp_change_abs_lag9_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3678.844564,TRUE,31.28722242
seas_sst_temp_change_abs_lag6_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3678.847378,TRUE,31.29003603
seas_sbt_temp_change_lag3_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3678.852074,TRUE,31.29473216
seas_sst_temp_change_lag6_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3678.854932,TRUE,31.29759047
max_sst_temp_change_lag4_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3678.877085,TRUE,31.31974352
seas_sbt_temp_lag8_scaled,+,tl_ocean_scaled,3678.878255,TRUE,31.3209128
min_sst_temp_change_abs_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3678.883079,TRUE,31.32573657
seas_sst_temp_change_abs_lag1_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3678.883093,TRUE,31.32575124
max_sst_temp_change_lag6_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3678.887579,TRUE,31.33023725
max_sbt_temp_lag3_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3678.888902,TRUE,31.33155965
max_sbt_temp_lag9_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3678.888952,TRUE,31.33161029
max_sst_temp_change_abs_lag6_scaled,+,length.max_ocean_scaled,3678.894561,TRUE,31.33721952
min_sbt_temp_change_lag7_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3678.901905,TRUE,31.34456344
min_sst_temp_change_lag7_scaled,+,0,3678.90285,TRUE,31.34550769
min_sbt_temp_change_abs_lag2_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3678.904197,TRUE,31.34685499
max_sbt_temp_change_lag1_scaled,*,age.maturity_ocean_scaled,3678.908195,TRUE,31.35085283
max_sbt_temp_change_abs_lag7_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3678.910745,TRUE,31.35340328
max_sbt_temp_lag10_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3678.915506,TRUE,31.35816425
max_sbt_temp_change_lag6_scaled,*,length.max_ocean_scaled,3678.924055,TRUE,31.36671341
min_sst_temp_change_abs_lag9_scaled,*,age.maturity_ocean_scaled,3678.930925,TRUE,31.37358266
max_sbt_temp_change_abs_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3678.933286,TRUE,31.37594368
min_sbt_temp_change_abs_lag4_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3678.934015,TRUE,31.37667283
seas_sst_temp_change_abs_lag6_scaled,+,tl_ocean_scaled,3678.934994,TRUE,31.37765183
max_sbt_temp_change_lag2_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3678.941742,TRUE,31.38440024
max_sbt_temp_change_abs_lag7_scaled,*,tl_ocean_scaled,3678.945286,TRUE,31.38794414
max_sst_temp_scaled,+,0,3678.94916,TRUE,31.39181792
seas_sst_temp_change_abs_lag8_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3678.952662,TRUE,31.39532019
max_sst_temp_change_abs_lag3_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3678.952882,TRUE,31.39554014
max_sbt_temp_change_lag3_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3678.953157,TRUE,31.39581473
seas_sst_temp_change_lag4_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3678.957738,TRUE,31.4003963
max_sst_temp_lag2_scaled,*,tl_ocean_scaled,3678.963882,TRUE,31.40653989
seas_sst_temp_change_abs_lag5_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3678.96524,TRUE,31.40789821
min_sbt_temp_lag9_scaled,*,tl_ocean_scaled,3678.96906,TRUE,31.41171848
max_sst_temp_change_abs_lag8_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3678.972135,TRUE,31.41479309
seas_sbt_temp_change_lag2_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3678.974558,TRUE,31.41721623
max_sst_temp_change_abs_lag4_scaled,*,age.maturity_ocean_scaled,3678.977407,TRUE,31.42006498
max_sbt_temp_change_abs_lag1_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3678.979329,TRUE,31.42198657
seas_sbt_temp_change_abs_scaled,*,age.maturity_ocean_scaled,3678.98507,TRUE,31.42772854
min_sbt_temp_lag9_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3678.986805,TRUE,31.42946282
max_sst_temp_lag1_scaled,*,tl_ocean_scaled,3678.987088,TRUE,31.42974566
max_sbt_temp_change_abs_lag3_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3678.989068,TRUE,31.43172606
seas_sst_temp_change_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3679.000925,TRUE,31.44358301
min_sst_temp_change_lag9_scaled,+,length.max_ocean_scaled,3679.000952,TRUE,31.44361017
max_sbt_temp_change_lag3_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3679.006853,TRUE,31.4495108
seas_sst_temp_lag7_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3679.00741,TRUE,31.45006818
max_sbt_temp_change_abs_lag3_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3679.008394,TRUE,31.45105222
max_sbt_temp_change_abs_lag8_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3679.014598,TRUE,31.45725587
max_sbt_temp_change_lag2_scaled,*,age.maturity_ocean_scaled,3679.020229,TRUE,31.46288695
seas_sbt_temp_change_abs_lag5_scaled,+,length.max_ocean_scaled,3679.032992,TRUE,31.47564974
min_sst_temp_change_lag7_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3679.038858,TRUE,31.48151619
seas_sst_temp_change_abs_lag8_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3679.039711,TRUE,31.48236927
min_sbt_temp_change_lag1_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3679.046556,TRUE,31.48921392
seas_sbt_temp_change_abs_lag9_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3679.047885,TRUE,31.49054312
seas_sst_temp_lag1_scaled,+,0,3679.054231,TRUE,31.49688954
max_sbt_temp_lag3_scaled,+,length.max_ocean_scaled,3679.055008,TRUE,31.49766621
max_sst_temp_change_abs_lag8_scaled,*,tl_ocean_scaled,3679.058277,TRUE,31.50093502
seas_sst_temp_change_lag8_scaled,*,length.max_ocean_scaled,3679.060413,TRUE,31.50307071
max_sbt_temp_change_abs_scaled,*,age.maturity_ocean_scaled,3679.060522,TRUE,31.50318044
seas_sbt_temp_change_lag8_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3679.063374,TRUE,31.50603161
max_sbt_temp_lag4_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3679.063813,TRUE,31.50647146
seas_sst_temp_change_lag1_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3679.067171,TRUE,31.50982856
max_sbt_temp_change_lag1_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3679.076592,TRUE,31.51925035
seas_sbt_temp_change_lag9_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3679.08813,TRUE,31.5307877
seas_sbt_temp_change_lag6_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3679.089585,TRUE,31.532243
seas_sst_temp_lag9_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3679.093557,TRUE,31.53621523
min_sbt_temp_lag5_scaled,+,length.max_ocean_scaled,3679.095651,TRUE,31.5383086
max_sst_temp_change_abs_lag1_scaled,+,length.max_ocean_scaled,3679.097011,TRUE,31.53966903
min_sst_temp_change_lag5_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3679.105756,TRUE,31.54841377
min_sbt_temp_lag10_scaled,+,length.max_ocean_scaled,3679.106866,TRUE,31.54952435
min_sst_temp_change_abs_lag9_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3679.107929,TRUE,31.55058681
seas_sbt_temp_change_lag1_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3679.111414,TRUE,31.55407247
min_sst_temp_change_lag7_scaled,*,tl_ocean_scaled,3679.111952,TRUE,31.55460969
max_sbt_temp_lag6_scaled,+,length.max_ocean_scaled,3679.113521,TRUE,31.55617866
max_sst_temp_lag7_scaled,*,tl_ocean_scaled,3679.117275,TRUE,31.55993265
max_sbt_temp_change_abs_lag1_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3679.123055,TRUE,31.56571339
seas_sst_temp_change_abs_lag2_scaled,*,age.maturity_ocean_scaled,3679.126422,TRUE,31.56907959
seas_sbt_temp_change_scaled,*,age.maturity_ocean_scaled,3679.143,TRUE,31.5856578
seas_sbt_temp_change_abs_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3679.145446,TRUE,31.58810365
max_sst_temp_change_abs_lag9_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3679.155995,TRUE,31.59865284
max_sbt_temp_lag9_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3679.157742,TRUE,31.60040028
max_sst_temp_change_abs_lag4_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3679.159016,TRUE,31.60167444
min_sbt_temp_change_lag3_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3679.161311,TRUE,31.60396876
min_sbt_temp_change_abs_lag3_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3679.16466,TRUE,31.60731841
max_sst_temp_change_abs_lag2_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3679.167284,TRUE,31.60994193
min_sst_temp_change_abs_lag5_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3679.173396,TRUE,31.61605398
seas_sbt_temp_lag7_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3679.17646,TRUE,31.61911791
max_sbt_temp_change_lag2_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3679.190626,TRUE,31.63328375
min_sbt_temp_change_abs_lag2_scaled,*,age.maturity_ocean_scaled,3679.197072,TRUE,31.63972971
min_sbt_temp_change_abs_lag2_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3679.201018,TRUE,31.64367604
max_sst_temp_change_abs_lag7_scaled,*,age.maturity_ocean_scaled,3679.203882,TRUE,31.64653979
max_sbt_temp_lag4_scaled,*,tl_ocean_scaled,3679.205334,TRUE,31.64799167
min_sbt_temp_lag9_scaled,+,tl_ocean_scaled,3679.20622,TRUE,31.64887841
min_sst_temp_change_lag2_scaled,+,0,3679.212643,TRUE,31.65530117
seas_sst_temp_change_lag4_scaled,+,length.max_ocean_scaled,3679.215207,TRUE,31.65786481
max_sst_temp_change_lag2_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3679.22458,TRUE,31.66723793
max_sst_temp_change_abs_lag9_scaled,+,tl_ocean_scaled,3679.225422,TRUE,31.66807962
seas_sst_temp_change_lag9_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3679.227382,TRUE,31.67004002
max_sbt_temp_change_abs_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3679.228807,TRUE,31.67146553
max_sbt_temp_change_abs_lag1_scaled,+,length.max_ocean_scaled,3679.236577,TRUE,31.67923467
seas_sst_temp_change_scaled,*,age.maturity_ocean_scaled,3679.240067,TRUE,31.68272508
max_sst_temp_change_abs_lag1_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3679.246346,TRUE,31.68900428
min_sbt_temp_change_lag5_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3679.247119,TRUE,31.68977694
max_sbt_temp_lag10_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3679.25371,TRUE,31.69636846
seas_sbt_temp_change_abs_lag9_scaled,*,age.maturity_ocean_scaled,3679.255483,TRUE,31.69814085
max_sbt_temp_change_abs_lag4_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3679.257602,TRUE,31.70025958
max_sbt_temp_lag8_scaled,*,tl_ocean_scaled,3679.261821,TRUE,31.70447865
seas_sbt_temp_change_abs_lag4_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3679.263676,TRUE,31.70633398
min_sst_temp_change_lag7_scaled,*,length.max_ocean_scaled,3679.267341,TRUE,31.70999899
max_sbt_temp_lag5_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3679.267732,TRUE,31.71038961
seas_sst_temp_lag4_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3679.269516,TRUE,31.71217413
max_sbt_temp_change_abs_lag3_scaled,+,length.max_ocean_scaled,3679.270561,TRUE,31.71321907
seas_sbt_temp_change_abs_lag1_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3679.28052,TRUE,31.72317792
max_sbt_temp_lag4_scaled,+,tl_ocean_scaled,3679.280894,TRUE,31.72355161
seas_sbt_temp_lag10_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3679.287618,TRUE,31.73027624
max_sst_temp_scaled,*,tl_ocean_scaled,3679.294719,TRUE,31.7373775
seas_sst_temp_change_abs_lag2_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3679.299037,TRUE,31.74169508
max_sbt_temp_change_abs_lag7_scaled,+,0,3679.301595,TRUE,31.74425263
max_sst_temp_change_lag2_scaled,+,tl_ocean_scaled,3679.301679,TRUE,31.74433676
min_sbt_temp_change_lag8_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3679.304946,TRUE,31.74760426
min_sst_temp_change_abs_lag8_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3679.308824,TRUE,31.75148194
seas_sst_temp_change_abs_lag1_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3679.311091,TRUE,31.75374885
seas_sbt_temp_change_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3679.311615,TRUE,31.75427309
max_sbt_temp_change_abs_lag9_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3679.31423,TRUE,31.75688791
max_sbt_temp_change_abs_lag4_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3679.32242,TRUE,31.76507829
max_sbt_temp_change_scaled,*,age.maturity_ocean_scaled,3679.326672,TRUE,31.76932955
seas_sbt_temp_change_abs_lag3_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3679.326726,TRUE,31.76938423
seas_sst_temp_lag1_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3679.328777,TRUE,31.77143488
min_sbt_temp_lag3_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3679.334168,TRUE,31.77682566
seas_sbt_temp_lag4_scaled,+,0,3679.33679,TRUE,31.77944812
max_sbt_temp_change_abs_lag2_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3679.342222,TRUE,31.78488053
min_sbt_temp_change_abs_lag2_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3679.346932,TRUE,31.78959023
max_sst_temp_change_lag7_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3679.347724,TRUE,31.7903822
max_sst_temp_change_lag9_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3679.348733,TRUE,31.79139069
min_sst_temp_lag10_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3679.349112,TRUE,31.79176963
seas_sbt_temp_change_abs_lag3_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3679.349277,TRUE,31.79193538
seas_sst_temp_lag1_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3679.349798,TRUE,31.79245581
min_sst_temp_change_abs_lag9_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3679.352372,TRUE,31.79503051
seas_sst_temp_change_lag3_scaled,*,age.maturity_ocean_scaled,3679.355098,TRUE,31.79775565
min_sbt_temp_change_abs_lag5_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3679.355844,TRUE,31.79850174
seas_sst_temp_lag4_scaled,*,tl_ocean_scaled,3679.358916,TRUE,31.80157372
min_sbt_temp_change_lag5_scaled,*,tl_ocean_scaled,3679.362223,TRUE,31.80488134
max_sst_temp_change_lag9_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3679.367832,TRUE,31.81049009
max_sbt_temp_lag9_scaled,+,tl_ocean_scaled,3679.372423,TRUE,31.81508135
min_sst_temp_change_abs_lag2_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3679.373228,TRUE,31.81588609
max_sbt_temp_change_lag5_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3679.374261,TRUE,31.81691876
seas_sst_temp_lag9_scaled,+,length.max_ocean_scaled,3679.37497,TRUE,31.81762829
seas_sbt_temp_lag5_scaled,*,tl_ocean_scaled,3679.375778,TRUE,31.81843621
seas_sbt_temp_change_lag5_scaled,*,age.maturity_ocean_scaled,3679.376362,TRUE,31.81902018
min_sbt_temp_change_lag8_scaled,+,tl_ocean_scaled,3679.376814,TRUE,31.81947184
max_sbt_temp_change_abs_lag8_scaled,*,age.maturity_ocean_scaled,3679.378075,TRUE,31.82073279
max_sst_temp_change_abs_lag7_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3679.387399,TRUE,31.83005661
max_sbt_temp_change_abs_lag6_scaled,+,0,3679.393856,TRUE,31.83651377
min_sst_temp_change_lag3_scaled,*,age.maturity_ocean_scaled,3679.394538,TRUE,31.83719616
max_sst_temp_change_abs_lag7_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3679.39619,TRUE,31.83884765
min_sbt_temp_lag3_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3679.396347,TRUE,31.83900529
min_sbt_temp_change_lag9_scaled,*,age.maturity_ocean_scaled,3679.39638,TRUE,31.83903853
max_sst_temp_change_abs_lag9_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3679.401087,TRUE,31.84374521
min_sbt_temp_lag7_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3679.40423,TRUE,31.84688762
seas_sst_temp_change_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3679.408265,TRUE,31.85092326
max_sbt_temp_lag8_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3679.409236,TRUE,31.85189376
max_sbt_temp_change_abs_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3679.409924,TRUE,31.85258245
min_sbt_temp_change_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3679.411546,TRUE,31.85420389
seas_sst_temp_lag1_scaled,*,tl_ocean_scaled,3679.417666,TRUE,31.86032362
min_sst_temp_change_abs_lag7_scaled,*,age.maturity_ocean_scaled,3679.418405,TRUE,31.86106291
min_sst_temp_change_abs_lag8_scaled,*,age.maturity_ocean_scaled,3679.425834,TRUE,31.86849242
0,+,length.max_ocean_scaled,3679.425835,TRUE,31.86849267
max_sbt_temp_change_lag4_scaled,*,age.maturity_ocean_scaled,3679.42747,TRUE,31.87012817
seas_sst_temp_lag4_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3679.42991,TRUE,31.87256788
seas_sbt_temp_change_abs_lag3_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3679.432231,TRUE,31.87488927
max_sbt_temp_lag9_scaled,*,tl_ocean_scaled,3679.432596,TRUE,31.87525404
seas_sbt_temp_change_abs_lag9_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3679.434604,TRUE,31.87726169
seas_sbt_temp_change_lag7_scaled,+,0,3679.436147,TRUE,31.87880509
max_sst_temp_change_abs_lag8_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3679.445375,TRUE,31.88803258
min_sbt_temp_change_abs_lag5_scaled,+,tl_ocean_scaled,3679.457617,TRUE,31.90027493
max_sbt_temp_lag3_scaled,*,tl_ocean_scaled,3679.462013,TRUE,31.90467116
max_sbt_temp_lag10_scaled,*,tl_ocean_scaled,3679.462098,TRUE,31.90475617
max_sbt_temp_lag10_scaled,+,tl_ocean_scaled,3679.465263,TRUE,31.90792117
seas_sbt_temp_change_lag4_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3679.465636,TRUE,31.90829396
seas_sst_temp_change_abs_lag1_scaled,*,age.maturity_ocean_scaled,3679.476188,TRUE,31.91884601
min_sbt_temp_change_lag7_scaled,+,length.max_ocean_scaled,3679.485544,TRUE,31.92820241
min_sbt_temp_change_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3679.491323,TRUE,31.93398083
max_sbt_temp_change_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3679.495357,TRUE,31.93801482
seas_sbt_temp_lag6_scaled,+,length.max_ocean_scaled,3679.49629,TRUE,31.93894803
seas_sbt_temp_change_lag3_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3679.504264,TRUE,31.94692165
max_sst_temp_change_lag1_scaled,*,age.maturity_ocean_scaled,3679.506108,TRUE,31.94876572
seas_sbt_temp_change_abs_lag1_scaled,*,age.maturity_ocean_scaled,3679.515537,TRUE,31.95819504
max_sst_temp_change_abs_lag6_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3679.521041,TRUE,31.96369941
min_sst_temp_change_abs_lag1_scaled,*,age.maturity_ocean_scaled,3679.523783,TRUE,31.96644149
seas_sbt_temp_lag8_scaled,+,0,3679.525137,TRUE,31.96779474
seas_sst_temp_change_lag3_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3679.525539,TRUE,31.96819675
seas_sst_temp_change_lag5_scaled,*,length.max_ocean_scaled,3679.526143,TRUE,31.96880105
max_sst_temp_change_lag8_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3679.527441,TRUE,31.97009868
seas_sbt_temp_change_abs_lag7_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3679.528387,TRUE,31.97104475
seas_sbt_temp_change_abs_lag7_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3679.528426,TRUE,31.97108367
seas_sst_temp_change_lag5_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3679.533001,TRUE,31.97565951
min_sbt_temp_change_abs_scaled,*,age.maturity_ocean_scaled,3679.533006,TRUE,31.97566453
max_sst_temp_change_lag1_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3679.534762,TRUE,31.97741997
seas_sst_temp_change_abs_lag9_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3679.535864,TRUE,31.97852168
min_sbt_temp_change_abs_lag3_scaled,+,length.max_ocean_scaled,3679.540498,TRUE,31.98315587
seas_sbt_temp_change_lag5_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3679.549082,TRUE,31.99173985
min_sbt_temp_lag3_scaled,+,tl_ocean_scaled,3679.554694,TRUE,31.99735223
max_sbt_temp_change_abs_lag8_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3679.555232,TRUE,31.99789022
min_sst_temp_change_lag3_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3679.560955,TRUE,32.00361307
min_sbt_temp_change_lag9_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3679.565968,TRUE,32.00862599
seas_sst_temp_change_abs_lag7_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3679.567748,TRUE,32.01040617
seas_sbt_temp_change_lag9_scaled,*,age.maturity_ocean_scaled,3679.572448,TRUE,32.01510604
seas_sst_temp_change_abs_lag2_scaled,*,tl_ocean_scaled + length.max_ocean_scaled,3679.573393,TRUE,32.01605092
max_sbt_temp_change_lag7_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3679.578869,TRUE,32.02152722
max_sst_temp_change_lag3_scaled,*,age.maturity_ocean_scaled,3679.579452,TRUE,32.02211006
min_sst_temp_lag10_scaled,+,tl_ocean_scaled,3679.583444,TRUE,32.02610249
min_sst_temp_change_abs_lag7_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3679.587725,TRUE,32.03038285
min_sst_temp_change_abs_lag7_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3679.594657,TRUE,32.03731483
max_sbt_temp_change_lag6_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3679.596133,TRUE,32.03879147
min_sst_temp_lag7_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3679.597833,TRUE,32.04049152
max_sbt_temp_change_lag4_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3679.598383,TRUE,32.04104065
max_sbt_temp_change_lag4_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3679.59853,TRUE,32.04118851
seas_sst_temp_change_abs_lag2_scaled,*,tl_ocean_scaled,3679.601593,TRUE,32.04425101
min_sst_temp_change_lag6_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3679.602058,TRUE,32.04471649
min_sst_temp_change_abs_lag8_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3679.602325,TRUE,32.04498348
max_sbt_temp_change_abs_lag2_scaled,+,length.max_ocean_scaled,3679.606938,TRUE,32.04959613
seas_sst_temp_lag7_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3679.611566,TRUE,32.05422355
seas_sbt_temp_change_abs_lag6_scaled,+,0,3679.61222,TRUE,32.05487818
seas_sst_temp_change_lag2_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3679.613839,TRUE,32.05649699
max_sbt_temp_lag8_scaled,+,tl_ocean_scaled,3679.617775,TRUE,32.06043259
min_sbt_temp_lag7_scaled,+,tl_ocean_scaled,3679.618988,TRUE,32.06164643
seas_sst_temp_change_lag6_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3679.619115,TRUE,32.06177318
seas_sbt_temp_change_abs_lag8_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3679.624633,TRUE,32.06729068
max_sbt_temp_change_lag9_scaled,*,age.maturity_ocean_scaled,3679.62968,TRUE,32.07233795
max_sst_temp_change_scaled,*,age.maturity_ocean_scaled,3679.630057,TRUE,32.07271526
max_sst_temp_change_lag3_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3679.631288,TRUE,32.07394576
min_sst_temp_change_lag9_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3679.633472,TRUE,32.07613034
max_sbt_temp_lag5_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3679.644374,TRUE,32.08703202
seas_sst_temp_change_lag9_scaled,+,length.max_ocean_scaled,3679.644985,TRUE,32.08764273
